id,values,location,sample date,measure
47289,35000,Chai,9-Dec-99,Copper
47290,9000,Chai,9-Dec-99,Chromium
47699,26000,Chai,9-Dec-99,Copper
47700,6000,Chai,9-Dec-99,Chromium
48467,35000,Somchair,10-Dec-99,Copper
48468,10000,Somchair,10-Dec-99,Chromium
49242,28000,Busarakhan,10-Dec-99,Copper
49243,7000,Busarakhan,10-Dec-99,Chromium
46096,37000,Kohsoom,11-Dec-99,Copper
46097,25000,Kohsoom,11-Dec-99,Chromium
52839,45000,Sakda,15-Dec-99,Copper
52840,10000,Sakda,15-Dec-99,Chromium
53234,80000,Sakda,15-Dec-99,Copper
53235,7000,Sakda,15-Dec-99,Chromium
54035,71000,Sakda,15-Dec-99,Copper
54036,10000,Sakda,15-Dec-99,Chromium
51260,36000,Kannika,16-Dec-99,Copper
51261,12000,Kannika,16-Dec-99,Chromium
51652,40000,Kannika,16-Dec-99,Copper
51653,12000,Kannika,16-Dec-99,Chromium
52417,36000,Kannika,16-Dec-99,Copper
52418,9000,Kannika,16-Dec-99,Chromium
97493,25520,Boonsri,14-Jan-00,Copper
97494,18550,Boonsri,14-Jan-00,Chromium
98285,20060,Boonsri,14-Jan-00,Copper
98286,17780,Boonsri,14-Jan-00,Chromium
104637,15840,Chai,14-Jan-00,Copper
104638,15410,Chai,14-Jan-00,Chromium
105440,20370,Chai,14-Jan-00,Copper
105441,18210,Chai,14-Jan-00,Chromium
106232,33620,Chai,14-Jan-00,Copper
106233,24290,Chai,14-Jan-00,Chromium
107022,25760,Somchair,15-Jan-00,Copper
107023,21670,Somchair,15-Jan-00,Chromium
107829,13680,Busarakhan,15-Jan-00,Copper
107830,12510,Busarakhan,15-Jan-00,Chromium
103829,17700,Kohsoom,16-Jan-00,Copper
103830,20140,Kohsoom,16-Jan-00,Chromium
110666,17850,Kannika,19-Jan-00,Copper
110667,14820,Kannika,19-Jan-00,Chromium
111467,14960,Kannika,19-Jan-00,Copper
111468,14490,Kannika,19-Jan-00,Chromium
112264,19360,Kannika,19-Jan-00,Copper
112265,14490,Kannika,19-Jan-00,Chromium
113063,62380,Sakda,19-Jan-00,Copper
113064,17080,Sakda,19-Jan-00,Chromium
113864,64870,Sakda,19-Jan-00,Copper
113865,15810,Sakda,19-Jan-00,Chromium
114659,66050,Sakda,19-Jan-00,Copper
114660,17930,Sakda,19-Jan-00,Chromium
96735,31580,Boonsri,10-Feb-00,Copper
96736,17120,Boonsri,10-Feb-00,Chromium
97531,27160,Boonsri,10-Feb-00,Copper
97532,21060,Boonsri,10-Feb-00,Chromium
98320,14530,Boonsri,10-Feb-00,Copper
98321,9550,Boonsri,10-Feb-00,Chromium
103864,31630,Kohsoom,12-Feb-00,Copper
103865,27550,Kohsoom,12-Feb-00,Chromium
104674,31280,Chai,18-Feb-00,Copper
104675,19080,Chai,18-Feb-00,Chromium
105477,38500,Chai,18-Feb-00,Copper
105478,21730,Chai,18-Feb-00,Chromium
106269,42650,Chai,18-Feb-00,Copper
106270,22420,Chai,18-Feb-00,Chromium
110703,34500,Kannika,18-Feb-00,Copper
110704,27460,Kannika,18-Feb-00,Chromium
111504,37900,Kannika,18-Feb-00,Copper
111505,37140,Kannika,18-Feb-00,Chromium
112301,52310,Kannika,18-Feb-00,Copper
112302,29830,Kannika,18-Feb-00,Chromium
107059,55970,Somchair,19-Feb-00,Copper
107060,24600,Somchair,19-Feb-00,Chromium
107866,30170,Busarakhan,19-Feb-00,Copper
107867,15120,Busarakhan,19-Feb-00,Chromium
113100,34920,Sakda,19-Feb-00,Copper
113101,24660,Sakda,19-Feb-00,Chromium
113901,31210,Sakda,19-Feb-00,Copper
113902,30060,Sakda,19-Feb-00,Chromium
114696,62270,Sakda,19-Feb-00,Copper
114697,37980,Sakda,19-Feb-00,Chromium
96773,46760,Boonsri,10-Mar-00,Copper
96774,18450,Boonsri,10-Mar-00,Chromium
97569,27400,Boonsri,10-Mar-00,Copper
97570,19220,Boonsri,10-Mar-00,Chromium
98358,18440,Boonsri,10-Mar-00,Copper
98359,17310,Boonsri,10-Mar-00,Chromium
103902,23860,Kohsoom,12-Mar-00,Copper
103903,32150,Kohsoom,12-Mar-00,Chromium
104711,23550,Chai,18-Mar-00,Copper
104712,17080,Chai,18-Mar-00,Chromium
105514,29890,Chai,18-Mar-00,Copper
105515,19370,Chai,18-Mar-00,Chromium
106306,24130,Chai,18-Mar-00,Copper
106307,21420,Chai,18-Mar-00,Chromium
107096,33260,Somchair,19-Mar-00,Copper
107097,25160,Somchair,19-Mar-00,Chromium
107903,24470,Busarakhan,19-Mar-00,Copper
107904,19620,Busarakhan,19-Mar-00,Chromium
113137,44460,Sakda,23-Mar-00,Copper
113138,26560,Sakda,23-Mar-00,Chromium
113938,36100,Sakda,23-Mar-00,Copper
113939,29320,Sakda,23-Mar-00,Chromium
114733,28580,Sakda,23-Mar-00,Copper
114734,35140,Sakda,23-Mar-00,Chromium
110740,43010,Kannika,24-Mar-00,Copper
110741,26230,Kannika,24-Mar-00,Chromium
111541,34910,Kannika,24-Mar-00,Copper
111542,32140,Kannika,24-Mar-00,Chromium
112338,29230,Kannika,24-Mar-00,Copper
112339,28760,Kannika,24-Mar-00,Chromium
96811,3000,Boonsri,14-Apr-00,Copper
96812,1000,Boonsri,14-Apr-00,Chromium
97604,2000,Boonsri,14-Apr-00,Copper
97605,2000,Boonsri,14-Apr-00,Chromium
98393,2000,Boonsri,14-Apr-00,Copper
98394,1000,Boonsri,14-Apr-00,Chromium
103940,2000,Kohsoom,16-Apr-00,Copper
103941,3000,Kohsoom,16-Apr-00,Chromium
104749,3000,Chai,28-Apr-00,Copper
104750,1000,Chai,28-Apr-00,Chromium
105552,3000,Chai,28-Apr-00,Copper
105553,4000,Chai,28-Apr-00,Chromium
106344,3000,Chai,28-Apr-00,Copper
106345,1000,Chai,28-Apr-00,Chromium
107134,4000,Somchair,28-Apr-00,Copper
107135,3000,Somchair,28-Apr-00,Chromium
107941,3000,Busarakhan,29-Apr-00,Copper
107942,2000,Busarakhan,29-Apr-00,Chromium
110778,6000,Kannika,29-Apr-00,Copper
110779,2000,Kannika,29-Apr-00,Chromium
111579,7000,Kannika,29-Apr-00,Copper
111580,1000,Kannika,29-Apr-00,Chromium
112376,4000,Kannika,29-Apr-00,Copper
112377,1000,Kannika,29-Apr-00,Chromium
113175,2000,Sakda,29-Apr-00,Copper
113176,1000,Sakda,29-Apr-00,Chromium
113976,2000,Sakda,29-Apr-00,Copper
113977,1000,Sakda,29-Apr-00,Chromium
114771,2000,Sakda,29-Apr-00,Copper
114772,1000,Sakda,29-Apr-00,Chromium
96850,30610,Boonsri,12-May-00,Copper
96851,14250,Boonsri,12-May-00,Chromium
97643,53840,Boonsri,12-May-00,Copper
97644,45090,Boonsri,12-May-00,Chromium
98432,71330,Boonsri,12-May-00,Copper
98433,8080,Boonsri,12-May-00,Chromium
103979,71220,Kohsoom,14-May-00,Copper
103980,24810,Kohsoom,14-May-00,Chromium
104786,39060,Chai,19-May-00,Copper
104787,12670,Chai,19-May-00,Chromium
105590,27580,Chai,19-May-00,Copper
105591,11640,Chai,19-May-00,Chromium
106382,37150,Chai,19-May-00,Copper
106383,28910,Chai,19-May-00,Chromium
107172,66310,Somchair,20-May-00,Copper
107173,38000,Somchair,20-May-00,Chromium
113214,45080,Sakda,26-May-00,Copper
113215,19080,Sakda,26-May-00,Chromium
114015,39630,Sakda,26-May-00,Copper
114016,39920,Sakda,26-May-00,Chromium
114809,67670,Sakda,26-May-00,Copper
114810,22620,Sakda,26-May-00,Chromium
107980,23500,Busarakhan,27-May-00,Copper
107981,10410,Busarakhan,27-May-00,Chromium
110816,26980,Kannika,27-May-00,Copper
110817,19770,Kannika,27-May-00,Chromium
111617,33390,Kannika,27-May-00,Copper
111618,26770,Kannika,27-May-00,Chromium
112413,48480,Kannika,27-May-00,Copper
112414,54200,Kannika,27-May-00,Chromium
96887,9000,Boonsri,9-Jun-00,Copper
96888,1000,Boonsri,9-Jun-00,Chromium
97679,8000,Boonsri,9-Jun-00,Copper
97680,1000,Boonsri,9-Jun-00,Chromium
98468,6000,Boonsri,9-Jun-00,Copper
98469,1000,Boonsri,9-Jun-00,Chromium
113252,15000,Sakda,24-Jun-00,Copper
113253,8000,Sakda,24-Jun-00,Chromium
114053,16000,Sakda,24-Jun-00,Copper
114054,4000,Sakda,24-Jun-00,Chromium
114847,30000,Sakda,24-Jun-00,Copper
114848,4000,Sakda,24-Jun-00,Chromium
110854,20000,Kannika,25-Jun-00,Copper
110855,4000,Kannika,25-Jun-00,Chromium
111655,24000,Kannika,25-Jun-00,Copper
111656,5000,Kannika,25-Jun-00,Chromium
112451,18000,Kannika,25-Jun-00,Copper
112452,6000,Kannika,25-Jun-00,Chromium
108018,11000,Busarakhan,26-Jun-00,Copper
108019,15000,Busarakhan,26-Jun-00,Chromium
107210,17000,Somchair,27-Jun-00,Copper
107211,5000,Somchair,27-Jun-00,Chromium
104824,17000,Chai,28-Jun-00,Copper
104825,9000,Chai,28-Jun-00,Chromium
105628,13000,Chai,28-Jun-00,Copper
105629,5000,Chai,28-Jun-00,Chromium
106420,13000,Chai,28-Jun-00,Copper
106421,7000,Chai,28-Jun-00,Chromium
104017,40000,Kohsoom,29-Jun-00,Copper
104018,15000,Kohsoom,29-Jun-00,Chromium
96926,64000,Boonsri,14-Jul-00,Copper
96927,4000,Boonsri,14-Jul-00,Chromium
97718,28000,Boonsri,14-Jul-00,Copper
97719,1000,Boonsri,14-Jul-00,Chromium
98507,22000,Boonsri,14-Jul-00,Copper
98508,2000,Boonsri,14-Jul-00,Chromium
104035,40000,Kohsoom,15-Jul-00,Copper
104036,10600,Kohsoom,15-Jul-00,Chromium
104840,106000,Chai,15-Jul-00,Copper
104841,21900,Chai,15-Jul-00,Chromium
107226,68000,Somchair,15-Jul-00,Copper
107227,6200,Somchair,15-Jul-00,Chromium
108034,98000,Busarakhan,15-Jul-00,Copper
108035,7000,Busarakhan,15-Jul-00,Chromium
112467,34000,Kannika,15-Jul-00,Copper
112468,10600,Kannika,15-Jul-00,Chromium
114863,34000,Sakda,15-Jul-00,Copper
114864,3000,Sakda,15-Jul-00,Chromium
104061,9850,Kohsoom,16-Jul-00,Copper
104062,8000,Kohsoom,16-Jul-00,Chromium
104865,23000,Chai,21-Jul-00,Copper
104866,5000,Chai,21-Jul-00,Chromium
105666,14000,Chai,21-Jul-00,Copper
105667,2000,Chai,21-Jul-00,Chromium
106457,17000,Chai,21-Jul-00,Copper
106458,3000,Chai,21-Jul-00,Chromium
107252,21000,Somchair,27-Jul-00,Copper
107253,3000,Somchair,27-Jul-00,Chromium
108060,10000,Busarakhan,28-Jul-00,Copper
108061,4000,Busarakhan,28-Jul-00,Chromium
110889,12000,Kannika,28-Jul-00,Copper
110890,5000,Kannika,28-Jul-00,Chromium
111691,18000,Kannika,28-Jul-00,Copper
111692,4000,Kannika,28-Jul-00,Chromium
112492,23000,Kannika,28-Jul-00,Copper
112493,19000,Kannika,28-Jul-00,Chromium
113287,29000,Sakda,29-Jul-00,Copper
113288,9000,Sakda,29-Jul-00,Chromium
114089,18000,Sakda,29-Jul-00,Copper
114090,9000,Sakda,29-Jul-00,Chromium
114888,13000,Sakda,29-Jul-00,Copper
114889,5000,Sakda,29-Jul-00,Chromium
104076,26000,Kohsoom,15-Aug-00,Copper
104077,28800,Kohsoom,15-Aug-00,Chromium
104881,105500,Chai,15-Aug-00,Copper
104882,76900,Chai,15-Aug-00,Chromium
107266,21600,Somchair,15-Aug-00,Copper
107267,33600,Somchair,15-Aug-00,Chromium
108074,36800,Busarakhan,15-Aug-00,Copper
108075,84400,Busarakhan,15-Aug-00,Chromium
110904,48100,Kannika,15-Aug-00,Copper
110905,32000,Kannika,15-Aug-00,Chromium
113302,45300,Sakda,15-Aug-00,Copper
113303,23200,Sakda,15-Aug-00,Chromium
96961,3000,Boonsri,17-Aug-00,Copper
96962,34000,Boonsri,17-Aug-00,Chromium
97753,6000,Boonsri,17-Aug-00,Copper
97754,13000,Boonsri,17-Aug-00,Chromium
98542,6000,Boonsri,17-Aug-00,Copper
98543,17000,Boonsri,17-Aug-00,Chromium
104102,24000,Kohsoom,25-Aug-00,Copper
104103,51000,Kohsoom,25-Aug-00,Chromium
104907,18000,Chai,26-Aug-00,Copper
104908,22000,Chai,26-Aug-00,Chromium
105698,18000,Chai,26-Aug-00,Copper
105699,16000,Chai,26-Aug-00,Chromium
106489,19000,Chai,26-Aug-00,Copper
106490,14000,Chai,26-Aug-00,Chromium
107292,29000,Somchair,27-Aug-00,Copper
107293,20000,Somchair,27-Aug-00,Chromium
108100,21000,Busarakhan,28-Aug-00,Copper
108101,12000,Busarakhan,28-Aug-00,Chromium
110930,20000,Kannika,28-Aug-00,Copper
110931,18000,Kannika,28-Aug-00,Chromium
111726,15000,Kannika,28-Aug-00,Copper
111727,16000,Kannika,28-Aug-00,Chromium
112527,18000,Kannika,28-Aug-00,Copper
112528,15000,Kannika,28-Aug-00,Chromium
113328,19000,Sakda,29-Aug-00,Copper
113329,14000,Sakda,29-Aug-00,Chromium
114124,16000,Sakda,29-Aug-00,Copper
114125,15000,Sakda,29-Aug-00,Chromium
114923,15000,Sakda,29-Aug-00,Copper
114924,17000,Sakda,29-Aug-00,Chromium
96995,8000,Boonsri,8-Sep-00,Copper
96996,6000,Boonsri,8-Sep-00,Chromium
97788,19000,Boonsri,8-Sep-00,Copper
97789,5000,Boonsri,8-Sep-00,Chromium
98576,20000,Boonsri,8-Sep-00,Copper
98577,2000,Boonsri,8-Sep-00,Chromium
104138,14000,Kohsoom,10-Sep-00,Copper
104139,2000,Kohsoom,10-Sep-00,Chromium
113363,6000,Sakda,21-Sep-00,Copper
113364,11000,Sakda,21-Sep-00,Chromium
114158,19000,Sakda,21-Sep-00,Copper
114159,6000,Sakda,21-Sep-00,Chromium
114957,23000,Sakda,21-Sep-00,Copper
114958,28000,Sakda,21-Sep-00,Chromium
104941,45000,Chai,23-Sep-00,Copper
104942,34000,Chai,23-Sep-00,Chromium
105733,64000,Chai,23-Sep-00,Copper
105734,14000,Chai,23-Sep-00,Chromium
106524,6000,Chai,23-Sep-00,Copper
106525,10000,Chai,23-Sep-00,Chromium
110964,12000,Kannika,23-Sep-00,Copper
110965,4000,Kannika,23-Sep-00,Chromium
111761,8000,Kannika,23-Sep-00,Copper
111762,2000,Kannika,23-Sep-00,Chromium
112561,5000,Kannika,23-Sep-00,Copper
112562,2000,Kannika,23-Sep-00,Chromium
107326,31000,Somchair,24-Sep-00,Copper
107327,6000,Somchair,24-Sep-00,Chromium
108136,24000,Busarakhan,24-Sep-00,Copper
108137,6000,Busarakhan,24-Sep-00,Chromium
97029,2000,Boonsri,6-Oct-00,Copper
97030,2000,Boonsri,6-Oct-00,Chromium
97822,34000,Boonsri,6-Oct-00,Copper
97823,2000,Boonsri,6-Oct-00,Chromium
98610,38000,Boonsri,6-Oct-00,Copper
98611,2000,Boonsri,6-Oct-00,Chromium
104173,16000,Kohsoom,15-Oct-00,Copper
104174,18000,Kohsoom,15-Oct-00,Chromium
104976,12000,Chai,16-Oct-00,Copper
104977,10000,Chai,16-Oct-00,Chromium
105768,22000,Chai,16-Oct-00,Copper
105769,14000,Chai,16-Oct-00,Chromium
106556,16000,Chai,16-Oct-00,Copper
106557,12000,Chai,16-Oct-00,Chromium
107361,33000,Somchair,17-Oct-00,Copper
107362,26000,Somchair,17-Oct-00,Chromium
108171,44000,Busarakhan,18-Oct-00,Copper
108172,14000,Busarakhan,18-Oct-00,Chromium
110998,43000,Kannika,18-Oct-00,Copper
110999,21000,Kannika,18-Oct-00,Chromium
111796,33000,Kannika,18-Oct-00,Copper
111797,23000,Kannika,18-Oct-00,Chromium
112595,48000,Kannika,18-Oct-00,Copper
112596,17000,Kannika,18-Oct-00,Chromium
113397,31000,Sakda,19-Oct-00,Copper
113398,20000,Sakda,19-Oct-00,Chromium
114192,37000,Sakda,19-Oct-00,Copper
114193,17000,Sakda,19-Oct-00,Chromium
114991,28000,Sakda,19-Oct-00,Copper
114992,17000,Sakda,19-Oct-00,Chromium
97064,34000,Boonsri,10-Nov-00,Copper
97065,14000,Boonsri,10-Nov-00,Chromium
97857,14000,Boonsri,10-Nov-00,Copper
97858,17000,Boonsri,10-Nov-00,Chromium
98645,19000,Boonsri,10-Nov-00,Copper
98646,14000,Boonsri,10-Nov-00,Chromium
104207,13000,Kohsoom,12-Nov-00,Copper
104208,20000,Kohsoom,12-Nov-00,Chromium
105011,10000,Chai,18-Nov-00,Copper
105012,13000,Chai,18-Nov-00,Chromium
105803,17000,Chai,18-Nov-00,Copper
105804,12000,Chai,18-Nov-00,Chromium
106590,16000,Chai,18-Nov-00,Copper
106591,10000,Chai,18-Nov-00,Chromium
107396,25000,Somchair,23-Nov-00,Copper
107397,15000,Somchair,23-Nov-00,Chromium
113432,20000,Sakda,23-Nov-00,Copper
113433,16000,Sakda,23-Nov-00,Chromium
114227,23000,Sakda,23-Nov-00,Copper
114228,16000,Sakda,23-Nov-00,Chromium
115026,14000,Sakda,23-Nov-00,Copper
115027,17000,Sakda,23-Nov-00,Chromium
108205,18000,Busarakhan,24-Nov-00,Copper
108206,9000,Busarakhan,24-Nov-00,Chromium
111034,15000,Kannika,25-Nov-00,Copper
111035,18000,Kannika,25-Nov-00,Chromium
111831,15000,Kannika,25-Nov-00,Copper
111832,20000,Kannika,25-Nov-00,Chromium
112630,26000,Kannika,25-Nov-00,Copper
112631,19000,Kannika,25-Nov-00,Chromium
105045,22000,Chai,3-Dec-00,Copper
105046,20000,Chai,3-Dec-00,Chromium
105837,13000,Chai,3-Dec-00,Copper
105838,13000,Chai,3-Dec-00,Chromium
106623,16000,Chai,3-Dec-00,Copper
106624,18000,Chai,3-Dec-00,Chromium
107430,4000,Somchair,4-Dec-00,Copper
107431,20000,Somchair,4-Dec-00,Chromium
108238,13000,Busarakhan,4-Dec-00,Copper
108239,16000,Busarakhan,4-Dec-00,Chromium
97098,11000,Boonsri,8-Dec-00,Copper
97099,16000,Boonsri,8-Dec-00,Chromium
97890,7000,Boonsri,8-Dec-00,Copper
97891,9000,Boonsri,8-Dec-00,Chromium
98678,10000,Boonsri,8-Dec-00,Copper
98679,11000,Boonsri,8-Dec-00,Chromium
104241,12000,Kohsoom,10-Dec-00,Copper
104242,9000,Kohsoom,10-Dec-00,Chromium
111068,17000,Kannika,30-Dec-00,Copper
111069,24000,Kannika,30-Dec-00,Chromium
111865,53000,Kannika,30-Dec-00,Copper
111866,15000,Kannika,30-Dec-00,Chromium
112664,59000,Kannika,30-Dec-00,Copper
112665,16000,Kannika,30-Dec-00,Chromium
113466,13000,Sakda,30-Dec-00,Copper
113467,15000,Sakda,30-Dec-00,Chromium
114261,11000,Sakda,30-Dec-00,Copper
114262,12000,Sakda,30-Dec-00,Chromium
115060,8000,Sakda,30-Dec-00,Copper
115061,15000,Sakda,30-Dec-00,Chromium
166045,49000,Chai,16-Jan-01,Copper
166046,17000,Chai,16-Jan-01,Chromium
166764,57000,Chai,16-Jan-01,Copper
166765,25000,Chai,16-Jan-01,Chromium
167480,31000,Chai,16-Jan-01,Copper
167481,28000,Chai,16-Jan-01,Chromium
168196,15000,Somchair,17-Jan-01,Copper
168197,11000,Somchair,17-Jan-01,Chromium
168903,21000,Busarakhan,17-Jan-01,Copper
168904,10000,Busarakhan,17-Jan-01,Chromium
173721,37000,Sakda,25-Jan-01,Copper
173722,23000,Sakda,25-Jan-01,Chromium
174467,20000,Sakda,25-Jan-01,Copper
174468,37000,Sakda,25-Jan-01,Chromium
175213,21000,Sakda,25-Jan-01,Copper
175214,58000,Sakda,25-Jan-01,Chromium
171492,45000,Kannika,27-Jan-01,Copper
171493,17000,Kannika,27-Jan-01,Chromium
172236,22000,Kannika,27-Jan-01,Copper
172237,25000,Kannika,27-Jan-01,Chromium
172979,22000,Kannika,27-Jan-01,Copper
172980,28000,Kannika,27-Jan-01,Chromium
165292,6000,Kohsoom,28-Jan-01,Copper
165293,9000,Kohsoom,28-Jan-01,Chromium
166079,20000,Chai,17-Feb-01,Copper
166080,12000,Chai,17-Feb-01,Chromium
166798,20000,Chai,17-Feb-01,Copper
166799,6000,Chai,17-Feb-01,Chromium
167514,22000,Chai,17-Feb-01,Copper
167515,16000,Chai,17-Feb-01,Chromium
165328,26000,Kohsoom,18-Feb-01,Copper
165329,18000,Kohsoom,18-Feb-01,Chromium
168228,25000,Somchair,18-Feb-01,Copper
168229,37000,Somchair,18-Feb-01,Chromium
168936,17000,Busarakhan,18-Feb-01,Copper
168937,6000,Busarakhan,18-Feb-01,Chromium
173756,21000,Sakda,22-Feb-01,Copper
173757,35000,Sakda,22-Feb-01,Chromium
174502,29000,Sakda,22-Feb-01,Copper
174503,22000,Sakda,22-Feb-01,Chromium
175248,24000,Sakda,22-Feb-01,Copper
175249,23000,Sakda,22-Feb-01,Chromium
171527,21000,Kannika,24-Feb-01,Copper
171528,95000,Kannika,24-Feb-01,Chromium
172271,10000,Kannika,24-Feb-01,Copper
172272,28000,Kannika,24-Feb-01,Chromium
173014,24000,Kannika,24-Feb-01,Copper
173015,26000,Kannika,24-Feb-01,Chromium
165364,25000,Kohsoom,18-Mar-01,Copper
165365,60000,Kohsoom,18-Mar-01,Chromium
173793,32000,Sakda,22-Mar-01,Copper
173794,24000,Sakda,22-Mar-01,Chromium
174539,33000,Sakda,22-Mar-01,Copper
174540,28000,Sakda,22-Mar-01,Chromium
175285,20000,Sakda,22-Mar-01,Copper
175286,20000,Sakda,22-Mar-01,Chromium
171564,33000,Kannika,25-Mar-01,Copper
171565,21000,Kannika,25-Mar-01,Chromium
172308,44000,Kannika,25-Mar-01,Copper
172309,25000,Kannika,25-Mar-01,Chromium
173051,45000,Kannika,25-Mar-01,Copper
173052,28000,Kannika,25-Mar-01,Chromium
166116,23000,Chai,31-Mar-01,Copper
166117,33000,Chai,31-Mar-01,Chromium
166835,22000,Chai,31-Mar-01,Copper
166836,18000,Chai,31-Mar-01,Chromium
167551,22000,Chai,31-Mar-01,Copper
167552,22000,Chai,31-Mar-01,Chromium
168265,13000,Somchair,31-Mar-01,Copper
168266,21000,Somchair,31-Mar-01,Chromium
168973,17000,Busarakhan,31-Mar-01,Copper
168974,11000,Busarakhan,31-Mar-01,Chromium
158860,27000,Boonsri,19-Apr-01,Copper
158861,19000,Boonsri,19-Apr-01,Chromium
159546,15000,Boonsri,19-Apr-01,Copper
159547,12000,Boonsri,19-Apr-01,Chromium
160229,12000,Boonsri,19-Apr-01,Copper
160230,9000,Boonsri,19-Apr-01,Chromium
165398,14000,Kohsoom,27-Apr-01,Copper
165399,30000,Kohsoom,27-Apr-01,Chromium
166153,13000,Chai,27-Apr-01,Copper
166154,6000,Chai,27-Apr-01,Chromium
166872,14000,Chai,27-Apr-01,Copper
166873,7000,Chai,27-Apr-01,Chromium
167588,13000,Chai,27-Apr-01,Copper
167589,5000,Chai,27-Apr-01,Chromium
168302,32000,Somchair,29-Apr-01,Copper
168303,31000,Somchair,29-Apr-01,Chromium
169010,23000,Busarakhan,29-Apr-01,Copper
169011,16000,Busarakhan,29-Apr-01,Chromium
171601,23000,Kannika,29-Apr-01,Copper
171602,15000,Kannika,29-Apr-01,Chromium
172345,21000,Kannika,29-Apr-01,Copper
172346,26000,Kannika,29-Apr-01,Chromium
173088,14000,Kannika,29-Apr-01,Copper
173089,9000,Kannika,29-Apr-01,Chromium
173830,39000,Sakda,30-Apr-01,Copper
173831,8000,Sakda,30-Apr-01,Chromium
174576,15000,Sakda,30-Apr-01,Copper
174577,7000,Sakda,30-Apr-01,Chromium
175322,16000,Sakda,30-Apr-01,Copper
175323,24000,Sakda,30-Apr-01,Chromium
158894,16000,Boonsri,4-May-01,Copper
158895,8000,Boonsri,4-May-01,Chromium
159579,15000,Boonsri,4-May-01,Copper
159580,7000,Boonsri,4-May-01,Chromium
160262,14000,Boonsri,4-May-01,Copper
160263,6000,Boonsri,4-May-01,Chromium
165433,16000,Kohsoom,13-May-01,Copper
165434,41000,Kohsoom,13-May-01,Chromium
166188,19000,Chai,27-May-01,Copper
166189,2000,Chai,27-May-01,Chromium
166907,33000,Chai,27-May-01,Copper
166908,8000,Chai,27-May-01,Chromium
167623,23000,Chai,27-May-01,Copper
167624,27000,Chai,27-May-01,Chromium
171636,13000,Kannika,27-May-01,Copper
171637,11000,Kannika,27-May-01,Chromium
172380,14000,Kannika,27-May-01,Copper
172381,10000,Kannika,27-May-01,Chromium
173123,14000,Kannika,27-May-01,Copper
173124,9000,Kannika,27-May-01,Chromium
173865,12000,Sakda,27-May-01,Copper
173866,13000,Sakda,27-May-01,Chromium
174611,14000,Sakda,27-May-01,Copper
174612,11000,Sakda,27-May-01,Chromium
175357,10000,Sakda,27-May-01,Copper
175358,11000,Sakda,27-May-01,Chromium
168338,16000,Somchair,28-May-01,Copper
168339,12000,Somchair,28-May-01,Chromium
169045,13000,Busarakhan,28-May-01,Copper
169046,15000,Busarakhan,28-May-01,Chromium
158928,17000,Boonsri,6-Jun-01,Copper
158929,5000,Boonsri,6-Jun-01,Chromium
159610,16000,Boonsri,6-Jun-01,Copper
159611,4000,Boonsri,6-Jun-01,Chromium
160293,14000,Boonsri,6-Jun-01,Copper
160294,6000,Boonsri,6-Jun-01,Chromium
165470,18300,Kohsoom,19-Jun-01,Copper
165471,14300,Kohsoom,19-Jun-01,Chromium
166225,22900,Chai,19-Jun-01,Copper
166226,14800,Chai,19-Jun-01,Chromium
166944,9300,Chai,19-Jun-01,Copper
166945,16500,Chai,19-Jun-01,Chromium
167659,13400,Chai,19-Jun-01,Copper
167660,14600,Chai,19-Jun-01,Chromium
168375,12700,Somchair,21-Jun-01,Copper
168376,13600,Somchair,21-Jun-01,Chromium
169082,8700,Busarakhan,21-Jun-01,Copper
169083,22900,Busarakhan,21-Jun-01,Chromium
171673,12200,Kannika,21-Jun-01,Copper
171674,16900,Kannika,21-Jun-01,Chromium
172417,9800,Kannika,21-Jun-01,Copper
172418,10300,Kannika,21-Jun-01,Chromium
173160,8400,Kannika,21-Jun-01,Copper
173161,13100,Kannika,21-Jun-01,Chromium
173902,35900,Sakda,21-Jun-01,Copper
173903,14300,Sakda,21-Jun-01,Chromium
174648,8000,Sakda,21-Jun-01,Copper
174649,13100,Sakda,21-Jun-01,Chromium
175394,9500,Sakda,21-Jun-01,Copper
175395,16400,Sakda,21-Jun-01,Chromium
166263,45060,Chai,7-Jul-01,Copper
166264,9850,Chai,7-Jul-01,Chromium
166982,39200,Chai,7-Jul-01,Copper
166983,14700,Chai,7-Jul-01,Chromium
167697,28080,Chai,7-Jul-01,Copper
167698,11230,Chai,7-Jul-01,Chromium
158965,26750,Boonsri,27-Jul-01,Copper
158966,23430,Boonsri,27-Jul-01,Chromium
159647,21430,Boonsri,27-Jul-01,Copper
159648,16750,Boonsri,27-Jul-01,Chromium
160330,25120,Boonsri,27-Jul-01,Copper
160331,18750,Boonsri,27-Jul-01,Chromium
165508,35480,Kohsoom,27-Jul-01,Copper
165509,23140,Kohsoom,27-Jul-01,Chromium
171710,111400,Kannika,27-Jul-01,Copper
171711,6690,Kannika,27-Jul-01,Chromium
172452,26210,Kannika,27-Jul-01,Copper
172453,2450,Kannika,27-Jul-01,Chromium
173197,14900,Kannika,27-Jul-01,Copper
173198,12710,Kannika,27-Jul-01,Chromium
173940,39570,Sakda,27-Jul-01,Copper
173941,4360,Sakda,27-Jul-01,Chromium
174685,26530,Sakda,27-Jul-01,Copper
174686,2800,Sakda,27-Jul-01,Chromium
175432,56300,Sakda,27-Jul-01,Copper
175433,5530,Sakda,27-Jul-01,Chromium
168412,76700,Somchair,28-Jul-01,Copper
168413,5500,Somchair,28-Jul-01,Chromium
