id,Magnesium value,location,sample date,measure
1025974,21.88,Sakda,13-Feb-09,Magnesium
990762,18.43,Boonsri,14-Feb-09,Magnesium
992133,20.37,Boonsri,14-Feb-09,Magnesium
993501,18.43,Boonsri,14-Feb-09,Magnesium
1009328,21.88,Somchair,14-Feb-09,Magnesium
1010104,34.04,Busarakhan,14-Feb-09,Magnesium
1004411,19.8,Kohsoom,26-Feb-09,Magnesium
990796,10.67,Boonsri,27-Feb-09,Magnesium
992167,11.64,Boonsri,27-Feb-09,Magnesium
993535,11.64,Boonsri,27-Feb-09,Magnesium
990865,18.43,Boonsri,6-Mar-09,Magnesium
992236,14.55,Boonsri,6-Mar-09,Magnesium
993604,19.4,Boonsri,6-Mar-09,Magnesium
1020377,22.2,Kannika,13-Mar-09,Magnesium
1021472,22.2,Kannika,13-Mar-09,Magnesium
1022628,22.29,Kannika,13-Mar-09,Magnesium
1023785,24.68,Sakda,13-Mar-09,Magnesium
1024906,19.75,Sakda,13-Mar-09,Magnesium
1026027,22.22,Sakda,13-Mar-09,Magnesium
1010870,11.5,Decha,17-Mar-09,Magnesium
990896,13.58,Boonsri,19-Mar-09,Magnesium
992267,9.7,Boonsri,19-Mar-09,Magnesium
993635,10.67,Boonsri,19-Mar-09,Magnesium
1011276,7,Achara,19-Mar-09,Magnesium
1005643,22.2,Chai,20-Mar-09,Magnesium
1007031,24.8,Chai,20-Mar-09,Magnesium
1008393,22.2,Chai,20-Mar-09,Magnesium
1009382,31.61,Somchair,27-Mar-09,Magnesium
1010158,34.04,Busarakhan,27-Mar-09,Magnesium
1004475,21.2,Kohsoom,29-Mar-09,Magnesium
990970,21.34,Boonsri,12-Apr-09,Magnesium
992341,21.34,Boonsri,12-Apr-09,Magnesium
993709,21.34,Boonsri,12-Apr-09,Magnesium
1011324,4.5,Achara,17-Apr-09,Magnesium
1020430,22.37,Kannika,17-Apr-09,Magnesium
1021525,17.27,Kannika,17-Apr-09,Magnesium
1022681,27.24,Kannika,17-Apr-09,Magnesium
1023838,12.16,Sakda,17-Apr-09,Magnesium
1024959,22.37,Sakda,17-Apr-09,Magnesium
1026080,17.27,Sakda,17-Apr-09,Magnesium
1005714,29.4,Chai,18-Apr-09,Magnesium
1007102,29.4,Chai,18-Apr-09,Magnesium
1008464,19.7,Chai,18-Apr-09,Magnesium
991000,18.43,Boonsri,23-Apr-09,Magnesium
992371,19.4,Boonsri,23-Apr-09,Magnesium
993739,21.34,Boonsri,23-Apr-09,Magnesium
1010916,13.1,Decha,23-Apr-09,Magnesium
1004532,23.6,Kohsoom,24-Apr-09,Magnesium
1009436,17.3,Somchair,25-Apr-09,Magnesium
1010212,19.7,Busarakhan,25-Apr-09,Magnesium
991070,14.55,Boonsri,4-May-09,Magnesium
992441,18.43,Boonsri,4-May-09,Magnesium
993808,18.43,Boonsri,4-May-09,Magnesium
1020498,27.24,Kannika,8-May-09,Magnesium
1021592,17.27,Kannika,8-May-09,Magnesium
1022749,24.81,Kannika,8-May-09,Magnesium
1023906,17.27,Sakda,8-May-09,Magnesium
1025027,17.27,Sakda,8-May-09,Magnesium
1026148,17.27,Sakda,8-May-09,Magnesium
1010947,5.4,Decha,17-May-09,Magnesium
991100,14.55,Boonsri,21-May-09,Magnesium
992471,16.49,Boonsri,21-May-09,Magnesium
993838,16.49,Boonsri,21-May-09,Magnesium
1005802,19.69,Chai,21-May-09,Magnesium
1007190,22.13,Chai,21-May-09,Magnesium
1008552,19.69,Chai,21-May-09,Magnesium
1009503,25.54,Somchair,25-May-09,Magnesium
1010279,30.16,Busarakhan,25-May-09,Magnesium
1004590,18.8,Kohsoom,28-May-09,Magnesium
991169,12.61,Boonsri,12-Jun-09,Magnesium
992540,12.61,Boonsri,12-Jun-09,Magnesium
993907,14.55,Boonsri,12-Jun-09,Magnesium
1020566,20.92,Kannika,12-Jun-09,Magnesium
1021660,20.92,Kannika,12-Jun-09,Magnesium
1022817,20.92,Kannika,12-Jun-09,Magnesium
1023974,14.11,Sakda,12-Jun-09,Magnesium
1025095,20.67,Sakda,12-Jun-09,Magnesium
1026216,13.86,Sakda,12-Jun-09,Magnesium
1005887,25.54,Chai,14-Jun-09,Magnesium
1007275,25.54,Chai,14-Jun-09,Magnesium
1008637,20.91,Chai,14-Jun-09,Magnesium
1010979,12.9,Decha,20-Jun-09,Magnesium
991201,11.64,Boonsri,25-Jun-09,Magnesium
992572,11.64,Boonsri,25-Jun-09,Magnesium
993939,12.12,Boonsri,25-Jun-09,Magnesium
1004663,16.7,Kohsoom,25-Jun-09,Magnesium
1009571,32.58,Somchair,28-Jun-09,Magnesium
1010347,25.53,Busarakhan,28-Jun-09,Magnesium
1005970,25.54,Chai,9-Jul-09,Magnesium
1007358,23.1,Chai,9-Jul-09,Magnesium
1008720,25.53,Chai,9-Jul-09,Magnesium
1020631,25.54,Kannika,11-Jul-09,Magnesium
1021725,23.59,Kannika,11-Jul-09,Magnesium
1022882,23.35,Kannika,11-Jul-09,Magnesium
1024039,13.86,Sakda,11-Jul-09,Magnesium
1025160,20.92,Sakda,11-Jul-09,Magnesium
1026281,18.73,Sakda,11-Jul-09,Magnesium
991271,12.61,Boonsri,12-Jul-09,Magnesium
992642,10.67,Boonsri,12-Jul-09,Magnesium
994009,13.58,Boonsri,12-Jul-09,Magnesium
1011009,5.9,Decha,19-Jul-09,Magnesium
991306,9.7,Boonsri,23-Jul-09,Magnesium
992677,9.7,Boonsri,23-Jul-09,Magnesium
994044,10.67,Boonsri,23-Jul-09,Magnesium
1009635,25.47,Somchair,26-Jul-09,Magnesium
1010411,25.47,Busarakhan,26-Jul-09,Magnesium
1004736,20.6,Kohsoom,30-Jul-09,Magnesium
1020696,20.92,Kannika,8-Aug-09,Magnesium
1021790,7.05,Kannika,8-Aug-09,Magnesium
1022947,16.05,Kannika,8-Aug-09,Magnesium
1024102,27.97,Sakda,8-Aug-09,Magnesium
1025223,27.6,Sakda,8-Aug-09,Magnesium
1026344,25.54,Sakda,8-Aug-09,Magnesium
1011041,6,Decha,17-Aug-09,Magnesium
1004810,16.1,Kohsoom,20-Aug-09,Magnesium
991376,16.49,Boonsri,21-Aug-09,Magnesium
992747,17.46,Boonsri,21-Aug-09,Magnesium
994114,16.49,Boonsri,21-Aug-09,Magnesium
1006051,24.81,Chai,23-Aug-09,Magnesium
1007439,24.81,Chai,23-Aug-09,Magnesium
1008801,27.24,Chai,23-Aug-09,Magnesium
1009694,14.84,Somchair,28-Aug-09,Magnesium
1010470,17.27,Busarakhan,28-Aug-09,Magnesium
1024166,17.27,Sakda,7-Sep-09,Magnesium
1025287,19.69,Sakda,7-Sep-09,Magnesium
1026408,14.84,Sakda,7-Sep-09,Magnesium
991450,13.58,Boonsri,9-Sep-09,Magnesium
992821,13.58,Boonsri,9-Sep-09,Magnesium
994188,13.58,Boonsri,9-Sep-09,Magnesium
1020761,17.27,Kannika,9-Sep-09,Magnesium
1021855,17.27,Kannika,9-Sep-09,Magnesium
1023012,24.81,Kannika,9-Sep-09,Magnesium
1011068,7.2,Decha,18-Sep-09,Magnesium
1004882,19.9,Kohsoom,21-Sep-09,Magnesium
1006133,19.94,Chai,22-Sep-09,Magnesium
1007521,22.91,Chai,22-Sep-09,Magnesium
1008883,22.37,Chai,22-Sep-09,Magnesium
1009759,17.51,Somchair,24-Sep-09,Magnesium
1010533,19.7,Busarakhan,24-Sep-09,Magnesium
1021919,14.84,Kannika,27-Sep-09,Magnesium
1023076,14.84,Kannika,27-Sep-09,Magnesium
1024227,14.84,Sakda,28-Sep-09,Magnesium
1025348,18.37,Sakda,28-Sep-09,Magnesium
1026469,19.94,Sakda,28-Sep-09,Magnesium
1024260,17.37,Sakda,8-Oct-09,Magnesium
1025381,19.85,Sakda,8-Oct-09,Magnesium
1026529,17.37,Sakda,8-Oct-09,Magnesium
1020827,19.85,Kannika,10-Oct-09,Magnesium
1021956,19.85,Kannika,10-Oct-09,Magnesium
1023140,19.85,Kannika,10-Oct-09,Magnesium
1006237,17.37,Chai,19-Oct-09,Magnesium
1007599,17.37,Chai,19-Oct-09,Magnesium
1008987,17.37,Chai,19-Oct-09,Magnesium
991523,16.49,Boonsri,22-Oct-09,Magnesium
992894,17.46,Boonsri,22-Oct-09,Magnesium
994261,19.4,Boonsri,22-Oct-09,Magnesium
1004951,15.7,Kohsoom,29-Oct-09,Magnesium
1009849,16.29,Somchair,30-Oct-09,Magnesium
1010597,20.67,Busarakhan,30-Oct-09,Magnesium
991593,18.43,Boonsri,7-Nov-09,Magnesium
992964,18.43,Boonsri,7-Nov-09,Magnesium
994331,19.4,Boonsri,7-Nov-09,Magnesium
1020885,18.48,Kannika,13-Nov-09,Magnesium
1022014,15.2,Kannika,13-Nov-09,Magnesium
1023198,21.16,Kannika,13-Nov-09,Magnesium
1024318,18.48,Sakda,13-Nov-09,Magnesium
1025439,13.86,Sakda,13-Nov-09,Magnesium
1026587,18.48,Sakda,13-Nov-09,Magnesium
1009937,36.97,Somchair,14-Nov-09,Magnesium
1010685,34.78,Busarakhan,14-Nov-09,Magnesium
1006343,16.05,Chai,16-Nov-09,Magnesium
1007705,13.86,Chai,16-Nov-09,Magnesium
1009093,16.29,Chai,16-Nov-09,Magnesium
1011119,10.6,Decha,20-Nov-09,Magnesium
1005023,13.9,Kohsoom,26-Nov-09,Magnesium
1006437,23.1,Chai,5-Dec-09,Magnesium
1007799,23.1,Chai,5-Dec-09,Magnesium
1009187,23.35,Chai,5-Dec-09,Magnesium
1020943,13.86,Kannika,5-Dec-09,Magnesium
1022099,13.86,Kannika,5-Dec-09,Magnesium
1023256,18.48,Kannika,5-Dec-09,Magnesium
1024376,27.72,Sakda,5-Dec-09,Magnesium
1025497,27.96,Sakda,5-Dec-09,Magnesium
1026645,23.1,Sakda,5-Dec-09,Magnesium
1005095,20.9,Kohsoom,10-Dec-09,Magnesium
1011150,15.2,Decha,12-Dec-09,Magnesium
991663,11.64,Boonsri,13-Dec-09,Magnesium
993034,12.61,Boonsri,13-Dec-09,Magnesium
994401,12.61,Boonsri,13-Dec-09,Magnesium
1009993,27.72,Somchair,19-Dec-09,Magnesium
1010741,27.9,Busarakhan,19-Dec-09,Magnesium
1349104,20.91,Kannika,10-Jan-10,Magnesium
1349713,25.53,Kannika,10-Jan-10,Magnesium
1350322,30.16,Kannika,10-Jan-10,Magnesium
1350931,20.92,Sakda,10-Jan-10,Magnesium
1351540,25.53,Sakda,10-Jan-10,Magnesium
1352149,13.86,Sakda,10-Jan-10,Magnesium
1328295,11.9,Achara,16-Jan-10,Magnesium
1327890,10,Decha,17-Jan-10,Magnesium
1341135,30.16,Chai,17-Jan-10,Magnesium
1342339,25.54,Chai,17-Jan-10,Magnesium
1343543,27.97,Chai,17-Jan-10,Magnesium
1338605,31.5,Tansanee,23-Jan-10,Magnesium
1326699,36.97,Somchair,24-Jan-10,Magnesium
1327295,41.83,Busarakhan,24-Jan-10,Magnesium
1324579,14.55,Boonsri,28-Jan-10,Magnesium
1354583,23.5,Kohsoom,28-Jan-10,Magnesium
1349162,16.29,Kannika,7-Feb-10,Magnesium
1349771,16.29,Kannika,7-Feb-10,Magnesium
1350380,16.29,Kannika,7-Feb-10,Magnesium
1350989,16.29,Sakda,7-Feb-10,Magnesium
1351598,23.35,Sakda,7-Feb-10,Magnesium
1352207,13.86,Sakda,7-Feb-10,Magnesium
1326755,30.16,Somchair,14-Feb-10,Magnesium
1327351,20.92,Busarakhan,14-Feb-10,Magnesium
1324628,17.46,Boonsri,18-Feb-10,Magnesium
1325362,17.46,Boonsri,18-Feb-10,Magnesium
1326032,17.46,Boonsri,18-Feb-10,Magnesium
1354640,18.7,Kohsoom,18-Feb-10,Magnesium
1327932,16,Decha,19-Feb-10,Magnesium
1328340,5.6,Achara,20-Feb-10,Magnesium
1341240,20.91,Chai,20-Feb-10,Magnesium
1342444,18.48,Chai,20-Feb-10,Magnesium
1343648,16.29,Chai,20-Feb-10,Magnesium
1349213,20.92,Kannika,12-Mar-10,Magnesium
1349822,20.92,Kannika,12-Mar-10,Magnesium
1350431,20.92,Kannika,12-Mar-10,Magnesium
1351040,14.11,Sakda,12-Mar-10,Magnesium
1351649,16.29,Sakda,12-Mar-10,Magnesium
1352258,18.48,Sakda,12-Mar-10,Magnesium
1327969,10.38,Decha,18-Mar-10,Magnesium
1341333,23.1,Chai,18-Mar-10,Magnesium
1342537,20.92,Chai,18-Mar-10,Magnesium
1343741,23.1,Chai,18-Mar-10,Magnesium
1328397,4,Achara,19-Mar-10,Magnesium
1326803,30.16,Somchair,20-Mar-10,Magnesium
1327399,30.16,Busarakhan,20-Mar-10,Magnesium
1354697,16.8,Kohsoom,24-Mar-10,Magnesium
1324677,10.67,Boonsri,25-Mar-10,Magnesium
1325411,14.55,Boonsri,25-Mar-10,Magnesium
1326081,14.55,Boonsri,25-Mar-10,Magnesium
1349260,16.78,Kannika,8-Apr-10,Magnesium
1349869,14.34,Kannika,8-Apr-10,Magnesium
1350478,14.34,Kannika,8-Apr-10,Magnesium
1351087,14.34,Sakda,8-Apr-10,Magnesium
1351696,16.78,Sakda,8-Apr-10,Magnesium
1352305,14.38,Sakda,8-Apr-10,Magnesium
1328466,5.2,Achara,16-Apr-10,Magnesium
1341427,14.34,Chai,16-Apr-10,Magnesium
1342631,14.34,Chai,16-Apr-10,Magnesium
1343835,14.34,Chai,16-Apr-10,Magnesium
1328006,6.92,Decha,17-Apr-10,Magnesium
1326850,21.64,Somchair,18-Apr-10,Magnesium
1327446,24.07,Busarakhan,18-Apr-10,Magnesium
1354754,13.1,Kohsoom,21-Apr-10,Magnesium
1324724,9.7,Boonsri,22-Apr-10,Magnesium
1325458,9.7,Boonsri,22-Apr-10,Magnesium
1326128,11.64,Boonsri,22-Apr-10,Magnesium
1341515,18.97,Chai,9-May-10,Magnesium
1342719,14.35,Chai,9-May-10,Magnesium
1343923,16.78,Chai,9-May-10,Magnesium
1349308,21.4,Kannika,14-May-10,Magnesium
1349917,23.59,Kannika,14-May-10,Magnesium
1350526,16.54,Kannika,14-May-10,Magnesium
1351135,16.78,Sakda,14-May-10,Magnesium
1351744,18.97,Sakda,14-May-10,Magnesium
1352353,18.97,Sakda,14-May-10,Magnesium
1324783,17.46,Boonsri,19-May-10,Magnesium
1325517,15.52,Boonsri,19-May-10,Magnesium
1326187,16.49,Boonsri,19-May-10,Magnesium
1328043,4.06,Decha,19-May-10,Magnesium
1328513,4.5,Achara,20-May-10,Magnesium
1326896,33.31,Somchair,22-May-10,Magnesium
1327492,30.88,Busarakhan,22-May-10,Magnesium
1354812,14.4,Kohsoom,26-May-10,Magnesium
1326944,18.96,Somchair,13-Jun-10,Magnesium
1327540,18.96,Busarakhan,13-Jun-10,Magnesium
1328076,4.97,Decha,17-Jun-10,Magnesium
1328550,4.8,Achara,17-Jun-10,Magnesium
1341621,14.1,Chai,17-Jun-10,Magnesium
1342825,16.53,Chai,17-Jun-10,Magnesium
1344029,14.17,Chai,17-Jun-10,Magnesium
1349356,21.4,Kannika,19-Jun-10,Magnesium
1349965,16.54,Kannika,19-Jun-10,Magnesium
1350574,18.96,Kannika,19-Jun-10,Magnesium
1351183,16.54,Sakda,19-Jun-10,Magnesium
1351792,21.4,Sakda,19-Jun-10,Magnesium
1352401,18.96,Sakda,19-Jun-10,Magnesium
1324837,14.55,Boonsri,23-Jun-10,Magnesium
1325571,11.64,Boonsri,23-Jun-10,Magnesium
1326241,14.55,Boonsri,23-Jun-10,Magnesium
1354866,11,Kohsoom,23-Jun-10,Magnesium
1341719,16.53,Chai,15-Jul-10,Magnesium
1342923,16.53,Chai,15-Jul-10,Magnesium
1344127,14.34,Chai,15-Jul-10,Magnesium
1328113,3.82,Decha,16-Jul-10,Magnesium
1328604,4.5,Achara,16-Jul-10,Magnesium
1349407,16.62,Kannika,18-Jul-10,Magnesium
1350016,14.22,Kannika,18-Jul-10,Magnesium
1350625,14.22,Kannika,18-Jul-10,Magnesium
1351234,11.86,Sakda,18-Jul-10,Magnesium
1351843,11.86,Sakda,18-Jul-10,Magnesium
1352452,11.86,Sakda,18-Jul-10,Magnesium
1326994,14.22,Somchair,22-Jul-10,Magnesium
1327590,16.53,Busarakhan,22-Jul-10,Magnesium
1324895,11.64,Boonsri,24-Jul-10,Magnesium
1325629,10.67,Boonsri,24-Jul-10,Magnesium
1326299,12.61,Boonsri,24-Jul-10,Magnesium
1354924,12.1,Kohsoom,28-Jul-10,Magnesium
1341813,19.5,Chai,11-Aug-10,Magnesium
1343017,19.5,Chai,11-Aug-10,Magnesium
1344221,19.5,Chai,11-Aug-10,Magnesium
1328643,4.6,Achara,12-Aug-10,Magnesium
1349461,21.34,Kannika,14-Aug-10,Magnesium
1350070,17,Kannika,14-Aug-10,Magnesium
1350679,18.9,Kannika,14-Aug-10,Magnesium
1351288,18.9,Sakda,14-Aug-10,Magnesium
1351897,16.6,Sakda,14-Aug-10,Magnesium
1352506,16.6,Sakda,14-Aug-10,Magnesium
1324952,15.52,Boonsri,18-Aug-10,Magnesium
1325686,14.55,Boonsri,18-Aug-10,Magnesium
1326356,19.4,Boonsri,18-Aug-10,Magnesium
1328137,18.8,Decha,21-Aug-10,Magnesium
1354983,12.5,Kohsoom,26-Aug-10,Magnesium
1327044,14,Somchair,28-Aug-10,Magnesium
1327640,16,Busarakhan,28-Aug-10,Magnesium
1349513,12.4,Kannika,2-Sep-10,Magnesium
1350122,19.94,Kannika,2-Sep-10,Magnesium
1350731,17.51,Kannika,2-Sep-10,Magnesium
1351340,12.4,Sakda,2-Sep-10,Magnesium
1351949,7.53,Sakda,2-Sep-10,Magnesium
1352558,15.07,Sakda,2-Sep-10,Magnesium
1341908,22.37,Chai,4-Sep-10,Magnesium
1343112,14.83,Chai,4-Sep-10,Magnesium
1344312,19.94,Chai,4-Sep-10,Magnesium
1328177,21.9,Decha,16-Sep-10,Magnesium
1328699,6,Achara,17-Sep-10,Magnesium
1325026,11.64,Boonsri,25-Sep-10,Magnesium
1325760,12.61,Boonsri,25-Sep-10,Magnesium
1326430,14.55,Boonsri,25-Sep-10,Magnesium
1355041,17.9,Kohsoom,29-Sep-10,Magnesium
1327093,14.11,Somchair,30-Sep-10,Magnesium
1327689,23.83,Busarakhan,30-Sep-10,Magnesium
1342012,14.35,Chai,13-Oct-10,Magnesium
1343216,7.05,Chai,13-Oct-10,Magnesium
1344416,11.9,Chai,13-Oct-10,Magnesium
1349566,21.4,Kannika,15-Oct-10,Magnesium
1350175,21.4,Kannika,15-Oct-10,Magnesium
1350784,21.4,Kannika,15-Oct-10,Magnesium
1351393,21.4,Sakda,15-Oct-10,Magnesium
1352002,16.78,Sakda,15-Oct-10,Magnesium
1352611,19.21,Sakda,15-Oct-10,Magnesium
1328213,11.9,Decha,19-Oct-10,Magnesium
1355100,13.3,Kohsoom,20-Oct-10,Magnesium
1325135,25.22,Boonsri,21-Oct-10,Magnesium
1325869,22.31,Boonsri,21-Oct-10,Magnesium
1326539,24.25,Boonsri,21-Oct-10,Magnesium
1328760,11,Achara,22-Oct-10,Magnesium
1327143,14.11,Somchair,29-Oct-10,Magnesium
1327739,7.05,Busarakhan,29-Oct-10,Magnesium
1349616,18.97,Kannika,9-Nov-10,Magnesium
1350225,19.21,Kannika,9-Nov-10,Magnesium
1350834,14.35,Kannika,9-Nov-10,Magnesium
1351443,7.3,Sakda,10-Nov-10,Magnesium
1352052,14.11,Sakda,10-Nov-10,Magnesium
1352661,14.35,Sakda,10-Nov-10,Magnesium
1342111,14.35,Chai,13-Nov-10,Magnesium
1343315,19.21,Chai,13-Nov-10,Magnesium
1344515,19.21,Chai,13-Nov-10,Magnesium
1325225,22.31,Boonsri,18-Nov-10,Magnesium
1325950,20.37,Boonsri,18-Nov-10,Magnesium
1326620,19.4,Boonsri,18-Nov-10,Magnesium
1328240,15.5,Decha,18-Nov-10,Magnesium
1328806,6.2,Achara,19-Nov-10,Magnesium
1355157,14.1,Kohsoom,24-Nov-10,Magnesium
1327194,14.11,Somchair,27-Nov-10,Magnesium
1327790,9.56,Busarakhan,27-Nov-10,Magnesium
1327244,23.83,Somchair,9-Dec-10,Magnesium
1327840,23.83,Busarakhan,9-Dec-10,Magnesium
1328846,6,Achara,11-Dec-10,Magnesium
1342221,14.35,Chai,11-Dec-10,Magnesium
1343425,14.35,Chai,11-Dec-10,Magnesium
1344625,14.35,Chai,11-Dec-10,Magnesium
1349666,18.96,Kannika,11-Dec-10,Magnesium
1350275,16.54,Kannika,11-Dec-10,Magnesium
1350884,18.96,Kannika,11-Dec-10,Magnesium
1351493,16.78,Sakda,11-Dec-10,Magnesium
1352102,18.96,Sakda,11-Dec-10,Magnesium
1352711,18.96,Sakda,11-Dec-10,Magnesium
1355209,17.8,Kohsoom,15-Dec-10,Magnesium
1325316,14.55,Boonsri,16-Dec-10,Magnesium
1328266,21.2,Decha,16-Dec-10,Magnesium
1638158,14.11,Sakda,13-Jan-11,Magnesium
1639020,14.35,Sakda,13-Jan-11,Magnesium
1639882,7.3,Sakda,13-Jan-11,Magnesium
1628286,16.78,Chai,14-Jan-11,Magnesium
1629345,16.78,Chai,14-Jan-11,Magnesium
1630404,16.78,Chai,14-Jan-11,Magnesium
1635502,18.97,Kannika,15-Jan-11,Magnesium
1636388,14.35,Kannika,15-Jan-11,Magnesium
1637274,21.4,Kannika,15-Jan-11,Magnesium
1613308,16.49,Boonsri,20-Jan-11,Magnesium
1614279,16.49,Boonsri,20-Jan-11,Magnesium
1615122,16.49,Boonsri,20-Jan-11,Magnesium
1617258,6.1,Achara,21-Jan-11,Magnesium
1643327,15.1,Kohsoom,26-Jan-11,Magnesium
1615935,7.05,Somchair,30-Jan-11,Magnesium
1616414,19.21,Busarakhan,30-Jan-11,Magnesium
1635570,50.4,Kannika,10-Feb-11,Magnesium
1636456,50.4,Kannika,10-Feb-11,Magnesium
1637342,46.8,Kannika,10-Feb-11,Magnesium
1638230,21.4,Sakda,10-Feb-11,Magnesium
1639092,16.79,Sakda,10-Feb-11,Magnesium
1639954,21.4,Sakda,10-Feb-11,Magnesium
1628368,55.01,Chai,11-Feb-11,Magnesium
1629427,55.01,Chai,11-Feb-11,Magnesium
1630486,51.08,Chai,11-Feb-11,Magnesium
1635609,55.01,Kannika,12-Feb-11,Magnesium
1636495,58.94,Kannika,12-Feb-11,Magnesium
1637381,58.94,Kannika,12-Feb-11,Magnesium
1613392,53.17,Boonsri,17-Feb-11,Magnesium
1614363,58,Boonsri,17-Feb-11,Magnesium
1615206,61.23,Boonsri,17-Feb-11,Magnesium
1617338,8,Achara,18-Feb-11,Magnesium
1616922,17.9,Decha,19-Feb-11,Magnesium
1643376,67.2,Kohsoom,25-Feb-11,Magnesium
1615976,62.86,Somchair,26-Feb-11,Magnesium
1616456,70.72,Busarakhan,26-Feb-11,Magnesium
1628444,55.01,Chai,9-Mar-11,Magnesium
1629503,55.01,Chai,9-Mar-11,Magnesium
1630562,58.94,Chai,9-Mar-11,Magnesium
1638301,14.35,Sakda,10-Mar-11,Magnesium
1639163,11.67,Sakda,10-Mar-11,Magnesium
1640025,11.92,Sakda,10-Mar-11,Magnesium
1635677,62.25,Kannika,11-Mar-11,Magnesium
1636563,58.36,Kannika,11-Mar-11,Magnesium
1637449,58.36,Kannika,11-Mar-11,Magnesium
1616956,15.9,Decha,17-Mar-11,Magnesium
1617371,7.4,Achara,18-Mar-11,Magnesium
1613477,54.78,Boonsri,19-Mar-11,Magnesium
1614448,48.33,Boonsri,19-Mar-11,Magnesium
1615291,54.78,Boonsri,19-Mar-11,Magnesium
1616017,58.36,Somchair,26-Mar-11,Magnesium
1616496,66.15,Busarakhan,26-Mar-11,Magnesium
1643424,69.4,Kohsoom,30-Mar-11,Magnesium
1635739,46.69,Kannika,6-Apr-11,Magnesium
1636625,50.58,Kannika,6-Apr-11,Magnesium
1637511,54.47,Kannika,6-Apr-11,Magnesium
1638368,16.54,Sakda,7-Apr-11,Magnesium
1639230,21.16,Sakda,7-Apr-11,Magnesium
1640092,18.96,Sakda,7-Apr-11,Magnesium
1628525,46.69,Chai,8-Apr-11,Magnesium
1629584,50.58,Chai,8-Apr-11,Magnesium
1630643,46.69,Chai,8-Apr-11,Magnesium
1616054,66.15,Somchair,13-Apr-11,Magnesium
1616533,73.93,Busarakhan,13-Apr-11,Magnesium
1616984,13.5,Decha,15-Apr-11,Magnesium
1617440,9.8,Achara,16-Apr-11,Magnesium
1613563,44.88,Boonsri,23-Apr-11,Magnesium
1643472,69.4,Kohsoom,27-Apr-11,Magnesium
1635812,45.8,Kannika,12-May-11,Magnesium
1636698,49.61,Kannika,12-May-11,Magnesium
1637584,53.43,Kannika,12-May-11,Magnesium
1638442,13.86,Sakda,12-May-11,Magnesium
1639304,11.43,Sakda,12-May-11,Magnesium
1640166,16.05,Sakda,12-May-11,Magnesium
1617497,5.8,Achara,13-May-11,Magnesium
1613642,48.58,Boonsri,18-May-11,Magnesium
1643522,77.72,Kohsoom,18-May-11,Magnesium
1617019,17.3,Decha,20-May-11,Magnesium
1628617,22.34,Chai,22-May-11,Magnesium
1629676,21.66,Chai,22-May-11,Magnesium
1630735,22,Chai,22-May-11,Magnesium
1628658,23.36,Chai,26-May-11,Magnesium
1629717,22,Chai,26-May-11,Magnesium
1630776,21.66,Chai,26-May-11,Magnesium
1616090,49.62,Somchair,27-May-11,Magnesium
1616569,61.06,Busarakhan,27-May-11,Magnesium
1617565,8.1,Achara,11-Jun-11,Magnesium
1617056,11.8,Decha,17-Jun-11,Magnesium
1617601,3.5,Achara,17-Jun-11,Magnesium
1628702,15.32,Chai,18-Jun-11,Magnesium
1629761,15.32,Chai,18-Jun-11,Magnesium
1630820,17.99,Chai,18-Jun-11,Magnesium
1635910,15.32,Kannika,18-Jun-11,Magnesium
1636796,15.32,Kannika,18-Jun-11,Magnesium
1637682,15.32,Kannika,18-Jun-11,Magnesium
1638541,12.88,Sakda,18-Jun-11,Magnesium
1639403,12.65,Sakda,18-Jun-11,Magnesium
1640265,15.32,Sakda,18-Jun-11,Magnesium
1613720,10.67,Boonsri,23-Jun-11,Magnesium
1614609,13.58,Boonsri,23-Jun-11,Magnesium
1615452,12.61,Boonsri,23-Jun-11,Magnesium
1616132,15.56,Somchair,29-Jun-11,Magnesium
1616611,15.32,Busarakhan,29-Jun-11,Magnesium
1643572,13.77,Kohsoom,30-Jun-11,Magnesium
1643623,12.24,Kohsoom,13-Jul-11,Magnesium
1617657,3.5,Achara,14-Jul-11,Magnesium
1635987,15.36,Kannika,14-Jul-11,Magnesium
1636873,17.99,Kannika,14-Jul-11,Magnesium
1637759,15.36,Kannika,14-Jul-11,Magnesium
1628790,17.99,Chai,17-Jul-11,Magnesium
1629849,15.36,Chai,17-Jul-11,Magnesium
1630908,15.36,Chai,17-Jul-11,Magnesium
1613796,9.7,Boonsri,20-Jul-11,Magnesium
1614685,10.67,Boonsri,20-Jul-11,Magnesium
1615528,8.73,Boonsri,20-Jul-11,Magnesium
1617092,19.4,Decha,20-Jul-11,Magnesium
1616173,14.59,Somchair,3-Aug-11,Magnesium
1616652,14.35,Busarakhan,3-Aug-11,Magnesium
1628860,19.21,Chai,3-Aug-11,Magnesium
1629919,14.59,Chai,3-Aug-11,Magnesium
1630978,17.02,Chai,3-Aug-11,Magnesium
1636056,17.02,Kannika,6-Aug-11,Magnesium
1636942,16.78,Kannika,6-Aug-11,Magnesium
1637828,14.59,Kannika,6-Aug-11,Magnesium
1638685,16.78,Sakda,6-Aug-11,Magnesium
1639547,9.73,Sakda,6-Aug-11,Magnesium
1640409,14.59,Sakda,6-Aug-11,Magnesium
1617713,5.6,Achara,11-Aug-11,Magnesium
1613875,21.34,Boonsri,18-Aug-11,Magnesium
