id,Ammonium value,location,sample date,measure
166174,0.19,Chai,27-May-01,Ammonium
166893,0.48,Chai,27-May-01,Ammonium
167609,0.71,Chai,27-May-01,Ammonium
171622,0.17,Kannika,27-May-01,Ammonium
172366,0.28,Kannika,27-May-01,Ammonium
173109,0.24,Kannika,27-May-01,Ammonium
173851,0.25,Sakda,27-May-01,Ammonium
174597,0.31,Sakda,27-May-01,Ammonium
175343,0.24,Sakda,27-May-01,Ammonium
168324,0.27,Somchair,28-May-01,Ammonium
169031,0.2,Busarakhan,28-May-01,Ammonium
158914,0.17,Boonsri,6-Jun-01,Ammonium
159596,0.12,Boonsri,6-Jun-01,Ammonium
160279,0.12,Boonsri,6-Jun-01,Ammonium
165456,2.94,Kohsoom,19-Jun-01,Ammonium
166211,0.25,Chai,19-Jun-01,Ammonium
166930,0.24,Chai,19-Jun-01,Ammonium
167645,0.16,Chai,19-Jun-01,Ammonium
168361,0.23,Somchair,21-Jun-01,Ammonium
169068,0.29,Busarakhan,21-Jun-01,Ammonium
171659,0.24,Kannika,21-Jun-01,Ammonium
172403,0.29,Kannika,21-Jun-01,Ammonium
173146,0.23,Kannika,21-Jun-01,Ammonium
173888,0.5,Sakda,21-Jun-01,Ammonium
174634,0.23,Sakda,21-Jun-01,Ammonium
175380,0.28,Sakda,21-Jun-01,Ammonium
166249,0.35,Chai,7-Jul-01,Ammonium
166968,0.36,Chai,7-Jul-01,Ammonium
167683,0.21,Chai,7-Jul-01,Ammonium
158951,0.12,Boonsri,27-Jul-01,Ammonium
159633,0.05,Boonsri,27-Jul-01,Ammonium
160316,0.04,Boonsri,27-Jul-01,Ammonium
165494,1.8,Kohsoom,27-Jul-01,Ammonium
171696,0.33,Kannika,27-Jul-01,Ammonium
172438,0.31,Kannika,27-Jul-01,Ammonium
173183,0.39,Kannika,27-Jul-01,Ammonium
173926,0.37,Sakda,27-Jul-01,Ammonium
174671,0.34,Sakda,27-Jul-01,Ammonium
175418,0.35,Sakda,27-Jul-01,Ammonium
168398,0.35,Somchair,28-Jul-01,Ammonium
169105,0.45,Busarakhan,28-Jul-01,Ammonium
158981,0.1,Boonsri,4-Aug-01,Ammonium
159663,0.13,Boonsri,4-Aug-01,Ammonium
160348,0.12,Boonsri,4-Aug-01,Ammonium
165527,1.5,Kohsoom,26-Aug-01,Ammonium
166283,0.09,Chai,26-Aug-01,Ammonium
167001,0.1,Chai,26-Aug-01,Ammonium
167717,0.1,Chai,26-Aug-01,Ammonium
168431,0.25,Somchair,28-Aug-01,Ammonium
169136,0.23,Busarakhan,28-Aug-01,Ammonium
171728,0.13,Kannika,28-Aug-01,Ammonium
172470,0.15,Kannika,28-Aug-01,Ammonium
173214,0.15,Kannika,28-Aug-01,Ammonium
173958,0.12,Sakda,29-Aug-01,Ammonium
174702,0.13,Sakda,29-Aug-01,Ammonium
175448,0.1,Sakda,29-Aug-01,Ammonium
159016,0.17,Boonsri,14-Sep-01,Ammonium
159697,0.19,Boonsri,14-Sep-01,Ammonium
160383,0.21,Boonsri,14-Sep-01,Ammonium
165562,1.82,Kohsoom,16-Sep-01,Ammonium
166319,0.53,Chai,22-Sep-01,Ammonium
167037,0.23,Chai,22-Sep-01,Ammonium
167752,0.21,Chai,22-Sep-01,Ammonium
168466,0.42,Somchair,23-Sep-01,Ammonium
169172,0.31,Busarakhan,23-Sep-01,Ammonium
171762,0.28,Kannika,25-Sep-01,Ammonium
172504,0.34,Kannika,25-Sep-01,Ammonium
173247,0.25,Kannika,25-Sep-01,Ammonium
173993,0.26,Sakda,25-Sep-01,Ammonium
174737,0.22,Sakda,25-Sep-01,Ammonium
175481,0.28,Sakda,25-Sep-01,Ammonium
159047,0.19,Boonsri,12-Oct-01,Ammonium
159728,0.19,Boonsri,12-Oct-01,Ammonium
160414,0.26,Boonsri,12-Oct-01,Ammonium
165588,1.9,Kohsoom,14-Oct-01,Ammonium
168492,0.3,Somchair,18-Nov-01,Ammonium
169206,0.46,Busarakhan,18-Nov-01,Ammonium
166353,0.2,Chai,22-Nov-01,Ammonium
167070,0.3,Chai,22-Nov-01,Ammonium
167786,0.29,Chai,22-Nov-01,Ammonium
171795,1.72,Kannika,23-Nov-01,Ammonium
172537,0.47,Kannika,23-Nov-01,Ammonium
173280,0.2,Kannika,23-Nov-01,Ammonium
174025,0.33,Sakda,23-Nov-01,Ammonium
174770,0.22,Sakda,23-Nov-01,Ammonium
175513,0.34,Sakda,23-Nov-01,Ammonium
159087,0.66,Boonsri,7-Dec-01,Ammonium
159770,0.38,Boonsri,7-Dec-01,Ammonium
160455,0.43,Boonsri,7-Dec-01,Ammonium
165633,1.55,Kohsoom,9-Dec-01,Ammonium
171825,0.5,Kannika,21-Dec-01,Ammonium
172568,0.4,Kannika,21-Dec-01,Ammonium
173310,0.36,Kannika,21-Dec-01,Ammonium
174056,0.48,Sakda,21-Dec-01,Ammonium
174802,0.46,Sakda,21-Dec-01,Ammonium
175545,0.51,Sakda,21-Dec-01,Ammonium
238881,0.66,Busarakhan,24-Jan-02,Ammonium
238898,0.73,Busarakhan,25-Jan-02,Ammonium
238915,0.71,Busarakhan,26-Jan-02,Ammonium
241947,0.13,Kannika,27-Jan-02,Ammonium
242651,0.05,Kannika,27-Jan-02,Ammonium
243347,0.11,Kannika,27-Jan-02,Ammonium
244039,0.07,Sakda,27-Jan-02,Ammonium
244742,0.15,Sakda,27-Jan-02,Ammonium
245436,0.02,Sakda,27-Jan-02,Ammonium
235375,0.5,Chai,1-Feb-02,Ammonium
236327,0.62,Chai,1-Feb-02,Ammonium
237269,0.61,Chai,1-Feb-02,Ammonium
238212,1.45,Somchair,2-Feb-02,Ammonium
238933,0.42,Busarakhan,2-Feb-02,Ammonium
227395,0.63,Boonsri,15-Feb-02,Ammonium
228310,0.37,Boonsri,15-Feb-02,Ammonium
227412,0.42,Boonsri,16-Feb-02,Ammonium
228326,0.67,Boonsri,16-Feb-02,Ammonium
227429,0.3,Boonsri,17-Feb-02,Ammonium
228342,0.43,Boonsri,17-Feb-02,Ammonium
235394,0.27,Chai,18-Feb-02,Ammonium
236346,0.24,Chai,18-Feb-02,Ammonium
237288,0.26,Chai,18-Feb-02,Ammonium
244055,0.21,Sakda,24-Feb-02,Ammonium
244758,0.49,Sakda,24-Feb-02,Ammonium
245452,0.35,Sakda,24-Feb-02,Ammonium
241963,0.51,Kannika,25-Feb-02,Ammonium
242667,0.3,Kannika,25-Feb-02,Ammonium
243363,0.45,Kannika,25-Feb-02,Ammonium
235418,0.35,Chai,16-Mar-02,Ammonium
236370,0.42,Chai,16-Mar-02,Ammonium
237312,0.47,Chai,16-Mar-02,Ammonium
227447,0.64,Boonsri,21-Mar-02,Ammonium
228358,0.68,Boonsri,21-Mar-02,Ammonium
229213,0.67,Boonsri,21-Mar-02,Ammonium
234659,1.87,Kohsoom,23-Mar-02,Ammonium
241982,0.17,Kannika,26-Mar-02,Ammonium
242686,0.17,Kannika,26-Mar-02,Ammonium
243382,0.29,Kannika,26-Mar-02,Ammonium
244074,0.25,Sakda,28-Mar-02,Ammonium
244777,0.28,Sakda,28-Mar-02,Ammonium
245471,0.23,Sakda,28-Mar-02,Ammonium
238231,0.07,Somchair,29-Mar-02,Ammonium
238952,0.3,Busarakhan,29-Mar-02,Ammonium
235448,0.18,Chai,31-Mar-02,Ammonium
236399,0.91,Chai,31-Mar-02,Ammonium
237342,0.52,Chai,31-Mar-02,Ammonium
238261,0.17,Somchair,20-Apr-02,Ammonium
238982,0.11,Busarakhan,20-Apr-02,Ammonium
227476,0.31,Boonsri,25-Apr-02,Ammonium
228389,0.31,Boonsri,25-Apr-02,Ammonium
229246,0.32,Boonsri,25-Apr-02,Ammonium
235486,0.3,Chai,25-Apr-02,Ammonium
236437,0.28,Chai,25-Apr-02,Ammonium
237380,0.26,Chai,25-Apr-02,Ammonium
234695,3.2,Kohsoom,27-Apr-02,Ammonium
242010,0.69,Kannika,27-Apr-02,Ammonium
242714,0.3,Kannika,27-Apr-02,Ammonium
243410,0.21,Kannika,27-Apr-02,Ammonium
244103,0.04,Sakda,27-Apr-02,Ammonium
244806,0.18,Sakda,27-Apr-02,Ammonium
245499,0.18,Sakda,27-Apr-02,Ammonium
227506,0.33,Boonsri,9-May-02,Ammonium
228420,0.36,Boonsri,9-May-02,Ammonium
229276,0.32,Boonsri,9-May-02,Ammonium
235513,0.53,Chai,11-May-02,Ammonium
236465,0.29,Chai,11-May-02,Ammonium
237409,0.31,Chai,11-May-02,Ammonium
238290,0.56,Somchair,18-May-02,Ammonium
239010,0.36,Busarakhan,18-May-02,Ammonium
242037,0.58,Kannika,18-May-02,Ammonium
242742,0.37,Kannika,18-May-02,Ammonium
243438,0.27,Kannika,18-May-02,Ammonium
244132,0.42,Sakda,18-May-02,Ammonium
244833,0.17,Sakda,18-May-02,Ammonium
245528,0.19,Sakda,18-May-02,Ammonium
227535,0.25,Boonsri,23-May-02,Ammonium
228448,0.3,Boonsri,23-May-02,Ammonium
229305,0.32,Boonsri,23-May-02,Ammonium
234728,4.8,Kohsoom,25-May-02,Ammonium
235543,0.37,Chai,25-May-02,Ammonium
236495,0.37,Chai,25-May-02,Ammonium
237439,0.13,Chai,25-May-02,Ammonium
235572,0.05,Chai,12-Jun-02,Ammonium
236524,0.16,Chai,12-Jun-02,Ammonium
237468,0.05,Chai,12-Jun-02,Ammonium
227564,0.36,Boonsri,13-Jun-02,Ammonium
228477,0.24,Boonsri,13-Jun-02,Ammonium
229334,0.28,Boonsri,13-Jun-02,Ammonium
235601,0.23,Chai,21-Jun-02,Ammonium
236553,0.18,Chai,21-Jun-02,Ammonium
237497,0.62,Chai,21-Jun-02,Ammonium
238310,0.61,Somchair,22-Jun-02,Ammonium
239032,0.66,Busarakhan,22-Jun-02,Ammonium
242059,0.02,Kannika,22-Jun-02,Ammonium
242764,0.02,Kannika,22-Jun-02,Ammonium
243460,0.02,Kannika,22-Jun-02,Ammonium
244154,0.33,Sakda,22-Jun-02,Ammonium
244855,0.16,Sakda,22-Jun-02,Ammonium
245550,0.25,Sakda,22-Jun-02,Ammonium
227593,0.27,Boonsri,27-Jun-02,Ammonium
228508,0.26,Boonsri,27-Jun-02,Ammonium
229365,0.35,Boonsri,27-Jun-02,Ammonium
234758,2.28,Kohsoom,29-Jun-02,Ammonium
227614,0.76,Boonsri,12-Jul-02,Ammonium
228529,0.51,Boonsri,12-Jul-02,Ammonium
229386,0.57,Boonsri,12-Jul-02,Ammonium
235629,0.16,Chai,13-Jul-02,Ammonium
236581,0.05,Chai,13-Jul-02,Ammonium
237525,0.05,Chai,13-Jul-02,Ammonium
244183,0.36,Sakda,20-Jul-02,Ammonium
244884,0.19,Sakda,20-Jul-02,Ammonium
245579,0.18,Sakda,20-Jul-02,Ammonium
235651,0.3,Chai,24-Jul-02,Ammonium
236603,0.34,Chai,24-Jul-02,Ammonium
237547,0.48,Chai,24-Jul-02,Ammonium
227636,0.34,Boonsri,25-Jul-02,Ammonium
228551,0.31,Boonsri,25-Jul-02,Ammonium
229408,0.31,Boonsri,25-Jul-02,Ammonium
242088,0.16,Kannika,25-Jul-02,Ammonium
242793,0.16,Kannika,25-Jul-02,Ammonium
243489,0.29,Kannika,25-Jul-02,Ammonium
238339,0.28,Somchair,26-Jul-02,Ammonium
239061,0.31,Busarakhan,26-Jul-02,Ammonium
234789,3.68,Kohsoom,27-Jul-02,Ammonium
227654,0.54,Boonsri,8-Aug-02,Ammonium
228569,0.52,Boonsri,8-Aug-02,Ammonium
229426,0.52,Boonsri,8-Aug-02,Ammonium
235672,0.1,Chai,10-Aug-02,Ammonium
236624,0.19,Chai,10-Aug-02,Ammonium
237568,0.22,Chai,10-Aug-02,Ammonium
235700,0.41,Chai,21-Aug-02,Ammonium
236653,0.46,Chai,21-Aug-02,Ammonium
237597,0.28,Chai,21-Aug-02,Ammonium
242110,0.02,Kannika,21-Aug-02,Ammonium
242815,0.02,Kannika,21-Aug-02,Ammonium
243511,0.02,Kannika,21-Aug-02,Ammonium
227684,0.6,Boonsri,22-Aug-02,Ammonium
228599,0.6,Boonsri,22-Aug-02,Ammonium
229456,0.56,Boonsri,22-Aug-02,Ammonium
238361,0.4,Somchair,22-Aug-02,Ammonium
239083,0.46,Busarakhan,22-Aug-02,Ammonium
244202,0.13,Sakda,23-Aug-02,Ammonium
244903,0.66,Sakda,23-Aug-02,Ammonium
245598,0.18,Sakda,23-Aug-02,Ammonium
234811,2.8,Kohsoom,24-Aug-02,Ammonium
227703,0.38,Boonsri,12-Sep-02,Ammonium
228618,0.44,Boonsri,12-Sep-02,Ammonium
229475,0.42,Boonsri,12-Sep-02,Ammonium
238389,0.29,Somchair,12-Sep-02,Ammonium
239111,0.37,Busarakhan,12-Sep-02,Ammonium
235728,0.21,Chai,13-Sep-02,Ammonium
236681,0.42,Chai,13-Sep-02,Ammonium
237625,0.22,Chai,13-Sep-02,Ammonium
227731,0.26,Boonsri,19-Sep-02,Ammonium
228646,0.29,Boonsri,19-Sep-02,Ammonium
229503,0.39,Boonsri,19-Sep-02,Ammonium
234841,1.75,Kohsoom,21-Sep-02,Ammonium
242137,0.55,Kannika,21-Sep-02,Ammonium
242842,0.52,Kannika,21-Sep-02,Ammonium
243538,0.53,Kannika,21-Sep-02,Ammonium
244229,0.26,Sakda,21-Sep-02,Ammonium
244930,0.02,Sakda,21-Sep-02,Ammonium
245625,0.02,Sakda,21-Sep-02,Ammonium
235754,0.28,Chai,25-Sep-02,Ammonium
236707,0.24,Chai,25-Sep-02,Ammonium
237651,0.2,Chai,25-Sep-02,Ammonium
227750,0.15,Boonsri,27-Sep-02,Ammonium
228665,0.12,Boonsri,27-Sep-02,Ammonium
229522,0.13,Boonsri,27-Sep-02,Ammonium
227778,0.65,Boonsri,10-Oct-02,Ammonium
228693,0.51,Boonsri,10-Oct-02,Ammonium
229550,0.38,Boonsri,10-Oct-02,Ammonium
234871,4.76,Kohsoom,10-Oct-02,Ammonium
235783,0.32,Chai,10-Oct-02,Ammonium
236736,0.38,Chai,10-Oct-02,Ammonium
237680,0.29,Chai,10-Oct-02,Ammonium
238418,0.34,Somchair,12-Oct-02,Ammonium
239138,0.24,Busarakhan,12-Oct-02,Ammonium
242164,0.4,Kannika,12-Oct-02,Ammonium
242869,0.41,Kannika,12-Oct-02,Ammonium
243565,0.34,Kannika,12-Oct-02,Ammonium
244257,0.35,Sakda,12-Oct-02,Ammonium
244958,0.4,Sakda,12-Oct-02,Ammonium
245653,0.38,Sakda,12-Oct-02,Ammonium
227824,0.38,Boonsri,24-Oct-02,Ammonium
228727,0.48,Boonsri,24-Oct-02,Ammonium
229584,0.55,Boonsri,24-Oct-02,Ammonium
235824,0.6,Chai,24-Oct-02,Ammonium
236765,0.96,Chai,24-Oct-02,Ammonium
237709,0.82,Chai,24-Oct-02,Ammonium
234912,3.8,Kohsoom,26-Oct-02,Ammonium
238459,0.93,Somchair,26-Oct-02,Ammonium
239178,0.79,Busarakhan,26-Oct-02,Ammonium
242202,0.19,Kannika,26-Oct-02,Ammonium
242898,0.07,Kannika,26-Oct-02,Ammonium
243591,0.69,Kannika,26-Oct-02,Ammonium
244295,0.42,Sakda,26-Oct-02,Ammonium
244987,0.02,Sakda,26-Oct-02,Ammonium
245679,0.75,Sakda,26-Oct-02,Ammonium
235854,0.68,Chai,30-Oct-02,Ammonium
236795,0.5,Chai,30-Oct-02,Ammonium
237739,0.81,Chai,30-Oct-02,Ammonium
227845,0.7,Boonsri,7-Nov-02,Ammonium
228748,0.64,Boonsri,7-Nov-02,Ammonium
229605,0.59,Boonsri,7-Nov-02,Ammonium
235883,0.17,Chai,7-Nov-02,Ammonium
236824,0.19,Chai,7-Nov-02,Ammonium
237768,0.2,Chai,7-Nov-02,Ammonium
227875,0.22,Boonsri,21-Nov-02,Ammonium
228778,0.27,Boonsri,21-Nov-02,Ammonium
229635,0.34,Boonsri,21-Nov-02,Ammonium
242232,0.16,Kannika,21-Nov-02,Ammonium
242928,0.14,Kannika,21-Nov-02,Ammonium
243621,0.14,Kannika,21-Nov-02,Ammonium
244325,0.16,Sakda,21-Nov-02,Ammonium
245017,0.08,Sakda,21-Nov-02,Ammonium
245709,0.13,Sakda,21-Nov-02,Ammonium
234945,3.3,Kohsoom,23-Nov-02,Ammonium
235918,0.27,Chai,6-Dec-02,Ammonium
236860,0.2,Chai,6-Dec-02,Ammonium
237803,0.42,Chai,6-Dec-02,Ammonium
227897,0.75,Boonsri,12-Dec-02,Ammonium
228800,0.8,Boonsri,12-Dec-02,Ammonium
229657,0.86,Boonsri,12-Dec-02,Ammonium
235936,0.32,Chai,13-Dec-02,Ammonium
236878,0.28,Chai,13-Dec-02,Ammonium
237821,0.39,Chai,13-Dec-02,Ammonium
244350,0.15,Sakda,14-Dec-02,Ammonium
245044,0.19,Sakda,14-Dec-02,Ammonium
245734,0.12,Sakda,14-Dec-02,Ammonium
238490,0.36,Somchair,15-Dec-02,Ammonium
239208,0.31,Busarakhan,15-Dec-02,Ammonium
242259,0.11,Kannika,18-Dec-02,Ammonium
242955,0.25,Kannika,18-Dec-02,Ammonium
243647,0.17,Kannika,18-Dec-02,Ammonium
227925,0.76,Boonsri,19-Dec-02,Ammonium
228828,0.73,Boonsri,19-Dec-02,Ammonium
229687,0.73,Boonsri,19-Dec-02,Ammonium
234977,1.94,Kohsoom,22-Dec-02,Ammonium
298315,0.77,Chai,17-Jan-03,Ammonium
299002,0.86,Chai,17-Jan-03,Ammonium
299670,0.59,Chai,17-Jan-03,Ammonium
292814,0.29,Boonsri,23-Jan-03,Ammonium
293434,0.46,Boonsri,23-Jan-03,Ammonium
294052,0.59,Boonsri,23-Jan-03,Ammonium
300348,0.97,Somchair,24-Jan-03,Ammonium
300720,0.46,Busarakhan,24-Jan-03,Ammonium
303118,0.059,Kannika,24-Jan-03,Ammonium
303482,0.202,Kannika,24-Jan-03,Ammonium
303828,0.048,Kannika,24-Jan-03,Ammonium
304187,0.21,Sakda,24-Jan-03,Ammonium
304526,0.45,Sakda,24-Jan-03,Ammonium
304872,0.2,Sakda,24-Jan-03,Ammonium
298345,0.44,Chai,29-Jan-03,Ammonium
299031,0.46,Chai,29-Jan-03,Ammonium
299699,0.34,Chai,29-Jan-03,Ammonium
298376,0.2,Chai,3-Feb-03,Ammonium
299062,0.04,Chai,3-Feb-03,Ammonium
299730,0.12,Chai,3-Feb-03,Ammonium
292846,0.17,Boonsri,13-Feb-03,Ammonium
293466,0.18,Boonsri,13-Feb-03,Ammonium
294084,0.11,Boonsri,13-Feb-03,Ammonium
303150,0.49,Kannika,21-Feb-03,Ammonium
303512,0.22,Kannika,21-Feb-03,Ammonium
303859,0.25,Kannika,21-Feb-03,Ammonium
304218,0.24,Sakda,21-Feb-03,Ammonium
304557,0.28,Sakda,21-Feb-03,Ammonium
304902,0.17,Sakda,21-Feb-03,Ammonium
297916,1.78,Kohsoom,28-Feb-03,Ammonium
298408,0.26,Chai,28-Feb-03,Ammonium
299094,0.28,Chai,28-Feb-03,Ammonium
299762,0.19,Chai,28-Feb-03,Ammonium
300378,1,Somchair,28-Feb-03,Ammonium
300752,0.32,Busarakhan,28-Feb-03,Ammonium
292879,0.12,Boonsri,6-Mar-03,Ammonium
293498,0.085,Boonsri,6-Mar-03,Ammonium
294116,0.108,Boonsri,6-Mar-03,Ammonium
298442,0.3,Chai,19-Mar-03,Ammonium
299128,0.26,Chai,19-Mar-03,Ammonium
299796,0.18,Chai,19-Mar-03,Ammonium
292899,0.209,Boonsri,20-Mar-03,Ammonium
293518,0.33,Boonsri,20-Mar-03,Ammonium
294136,0.365,Boonsri,20-Mar-03,Ammonium
304252,0.142,Sakda,20-Mar-03,Ammonium
304591,0.134,Sakda,20-Mar-03,Ammonium
304936,0.138,Sakda,20-Mar-03,Ammonium
303185,0.147,Kannika,21-Mar-03,Ammonium
303546,0.426,Kannika,21-Mar-03,Ammonium
303893,0.287,Kannika,21-Mar-03,Ammonium
297952,0.96,Kohsoom,23-Mar-03,Ammonium
298476,0.284,Chai,29-Mar-03,Ammonium
299158,0.071,Chai,29-Mar-03,Ammonium
299825,0.156,Chai,29-Mar-03,Ammonium
300412,0.52,Somchair,30-Mar-03,Ammonium
300786,0.28,Busarakhan,30-Mar-03,Ammonium
292928,0.37,Boonsri,10-Apr-03,Ammonium
293546,0.136,Boonsri,10-Apr-03,Ammonium
294164,0.202,Boonsri,10-Apr-03,Ammonium
298506,0.403,Chai,20-Apr-03,Ammonium
299188,0.229,Chai,20-Apr-03,Ammonium
299854,0.269,Chai,20-Apr-03,Ammonium
292955,0.27,Boonsri,24-Apr-03,Ammonium
293573,0.26,Boonsri,24-Apr-03,Ammonium
294191,0.31,Boonsri,24-Apr-03,Ammonium
303217,0.054,Kannika,25-Apr-03,Ammonium
303577,0.139,Kannika,25-Apr-03,Ammonium
303925,0.152,Kannika,25-Apr-03,Ammonium
297986,1.05,Kohsoom,26-Apr-03,Ammonium
300444,0.24,Somchair,26-Apr-03,Ammonium
300818,0.42,Busarakhan,26-Apr-03,Ammonium
304284,0.301,Sakda,26-Apr-03,Ammonium
304623,0.356,Sakda,26-Apr-03,Ammonium
304968,0.906,Sakda,26-Apr-03,Ammonium
298538,0.53,Chai,27-Apr-03,Ammonium
299220,0.35,Chai,27-Apr-03,Ammonium
299886,0.26,Chai,27-Apr-03,Ammonium
292992,0.108,Boonsri,8-May-03,Ammonium
293610,0.132,Boonsri,8-May-03,Ammonium
294228,0.101,Boonsri,8-May-03,Ammonium
298569,0.192,Chai,18-May-03,Ammonium
299251,0.212,Chai,18-May-03,Ammonium
299917,0.171,Chai,18-May-03,Ammonium
303247,0.227,Kannika,21-May-03,Ammonium
303607,0.25,Kannika,21-May-03,Ammonium
303955,0.33,Kannika,21-May-03,Ammonium
293016,0.54,Boonsri,22-May-03,Ammonium
293634,0.58,Boonsri,22-May-03,Ammonium
294252,0.66,Boonsri,22-May-03,Ammonium
300474,0.95,Somchair,22-May-03,Ammonium
300848,0.74,Busarakhan,22-May-03,Ammonium
304314,0.505,Sakda,22-May-03,Ammonium
304653,0.267,Sakda,22-May-03,Ammonium
304998,0.241,Sakda,22-May-03,Ammonium
298028,5.4,Kohsoom,24-May-03,Ammonium
298600,0.2,Chai,25-May-03,Ammonium
299282,0.15,Chai,25-May-03,Ammonium
299948,0.19,Chai,25-May-03,Ammonium
293034,0.582,Boonsri,6-Jun-03,Ammonium
293652,0.675,Boonsri,6-Jun-03,Ammonium
294270,0.745,Boonsri,6-Jun-03,Ammonium
298627,0.42,Chai,13-Jun-03,Ammonium
299309,0.248,Chai,13-Jun-03,Ammonium
299975,0.262,Chai,13-Jun-03,Ammonium
293073,0.38,Boonsri,19-Jun-03,Ammonium
293691,0.32,Boonsri,19-Jun-03,Ammonium
294309,0.37,Boonsri,19-Jun-03,Ammonium
298068,2.5,Kohsoom,21-Jun-03,Ammonium
298664,0.59,Chai,21-Jun-03,Ammonium
299346,0.4,Chai,21-Jun-03,Ammonium
300012,0.36,Chai,21-Jun-03,Ammonium
303274,0.654,Kannika,26-Jun-03,Ammonium
303634,0.285,Kannika,26-Jun-03,Ammonium
303982,0.345,Kannika,26-Jun-03,Ammonium
304341,0.39,Sakda,26-Jun-03,Ammonium
304680,0.549,Sakda,26-Jun-03,Ammonium
305025,0.318,Sakda,26-Jun-03,Ammonium
300501,0.76,Somchair,28-Jun-03,Ammonium
300875,0.5,Busarakhan,28-Jun-03,Ammonium
298701,1.355,Chai,6-Jul-03,Ammonium
299383,0.996,Chai,6-Jul-03,Ammonium
300049,1.082,Chai,6-Jul-03,Ammonium
293110,0.427,Boonsri,10-Jul-03,Ammonium
293728,0.194,Boonsri,10-Jul-03,Ammonium
294346,0.637,Boonsri,10-Jul-03,Ammonium
298725,0.81,Chai,10-Jul-03,Ammonium
299407,1.04,Chai,10-Jul-03,Ammonium
300073,1,Chai,10-Jul-03,Ammonium
300536,1.33,Somchair,12-Jul-03,Ammonium
300910,1,Busarakhan,12-Jul-03,Ammonium
303309,0.49,Kannika,24-Jul-03,Ammonium
303669,0.73,Kannika,24-Jul-03,Ammonium
304017,0.5,Kannika,24-Jul-03,Ammonium
304376,0.34,Sakda,24-Jul-03,Ammonium
304715,0.36,Sakda,24-Jul-03,Ammonium
305060,0.84,Sakda,24-Jul-03,Ammonium
293151,0.209,Boonsri,25-Jul-03,Ammonium
293769,0.233,Boonsri,25-Jul-03,Ammonium
294387,0.209,Boonsri,25-Jul-03,Ammonium
298107,1.38,Kohsoom,26-Jul-03,Ammonium
293187,0.71,Boonsri,7-Aug-03,Ammonium
293805,0.65,Boonsri,7-Aug-03,Ammonium
294423,0.62,Boonsri,7-Aug-03,Ammonium
298145,4.18,Kohsoom,9-Aug-03,Ammonium
298773,0.195,Chai,16-Aug-03,Ammonium
299433,0.188,Chai,16-Aug-03,Ammonium
300121,0.123,Chai,16-Aug-03,Ammonium
300585,1.61,Somchair,20-Aug-03,Ammonium
300959,0.85,Busarakhan,20-Aug-03,Ammonium
303358,0.51,Kannika,27-Aug-03,Ammonium
303696,0.4,Kannika,27-Aug-03,Ammonium
304064,0.39,Kannika,27-Aug-03,Ammonium
298801,0.29,Chai,28-Aug-03,Ammonium
299461,0.7,Chai,28-Aug-03,Ammonium
300149,0.35,Chai,28-Aug-03,Ammonium
304402,0.99,Sakda,28-Aug-03,Ammonium
304741,0.82,Sakda,28-Aug-03,Ammonium
305108,0.14,Sakda,28-Aug-03,Ammonium
293217,0.17,Boonsri,5-Sep-03,Ammonium
293835,0.15,Boonsri,5-Sep-03,Ammonium
294453,0.19,Boonsri,5-Sep-03,Ammonium
298197,3.24,Kohsoom,13-Sep-03,Ammonium
298823,0.23,Chai,13-Sep-03,Ammonium
299483,0.29,Chai,13-Sep-03,Ammonium
300171,0.27,Chai,13-Sep-03,Ammonium
300611,0.32,Somchair,15-Sep-03,Ammonium
300985,0.27,Busarakhan,16-Sep-03,Ammonium
303384,0.11,Kannika,17-Sep-03,Ammonium
303722,0.15,Kannika,17-Sep-03,Ammonium
304090,0.13,Kannika,17-Sep-03,Ammonium
304428,0.14,Sakda,18-Sep-03,Ammonium
304767,0.12,Sakda,18-Sep-03,Ammonium
305134,0.14,Sakda,18-Sep-03,Ammonium
298842,0.51,Chai,8-Oct-03,Ammonium
299512,0.55,Chai,8-Oct-03,Ammonium
300190,0.68,Chai,8-Oct-03,Ammonium
293237,0.202,Boonsri,9-Oct-03,Ammonium
293855,0.17,Boonsri,9-Oct-03,Ammonium
294473,0.155,Boonsri,9-Oct-03,Ammonium
300640,0.47,Somchair,9-Oct-03,Ammonium
301013,1.41,Busarakhan,9-Oct-03,Ammonium
298874,0.586,Chai,12-Oct-03,Ammonium
299543,0.375,Chai,12-Oct-03,Ammonium
300221,0.35,Chai,12-Oct-03,Ammonium
293272,0.29,Boonsri,23-Oct-03,Ammonium
293890,0.35,Boonsri,23-Oct-03,Ammonium
294508,0.34,Boonsri,23-Oct-03,Ammonium
304448,0.43,Sakda,23-Oct-03,Ammonium
304795,0.46,Sakda,23-Oct-03,Ammonium
305154,0.31,Sakda,23-Oct-03,Ammonium
298226,1.53,Kohsoom,25-Oct-03,Ammonium
303404,0.69,Kannika,25-Oct-03,Ammonium
303751,0.44,Kannika,25-Oct-03,Ammonium
304110,0.98,Kannika,25-Oct-03,Ammonium
293303,0.132,Boonsri,13-Nov-03,Ammonium
293921,0.108,Boonsri,13-Nov-03,Ammonium
294539,0.132,Boonsri,13-Nov-03,Ammonium
298902,0.271,Chai,19-Nov-03,Ammonium
299571,0.441,Chai,19-Nov-03,Ammonium
300249,0.386,Chai,19-Nov-03,Ammonium
303435,0.17,Kannika,20-Nov-03,Ammonium
303782,0.2,Kannika,20-Nov-03,Ammonium
