id,Total nitrogen value,location,sample date,measure
3382704,2,Boonsri,5-Mar-15,Total nitrogen
3385453,2,Decha,12-Mar-15,Total nitrogen
3443547,2.89,Kannika,12-Mar-15,Total nitrogen
3444099,2.84,Kannika,12-Mar-15,Total nitrogen
3444651,2.87,Kannika,12-Mar-15,Total nitrogen
3445201,3.16,Sakda,12-Mar-15,Total nitrogen
3445754,3.14,Sakda,12-Mar-15,Total nitrogen
3446305,3.17,Sakda,12-Mar-15,Total nitrogen
3386002,1.13,Achara,13-Mar-15,Total nitrogen
3396095,2.6,Chai,14-Mar-15,Total nitrogen
3438295,2.5,Chai,14-Mar-15,Total nitrogen
3439258,2.75,Chai,14-Mar-15,Total nitrogen
3383614,3.31,Somchair,15-Mar-15,Total nitrogen
3384573,3.52,Busarakhan,15-Mar-15,Total nitrogen
3380887,2.261,Boonsri,19-Mar-15,Total nitrogen
3381871,2.383,Boonsri,19-Mar-15,Total nitrogen
3382737,2.25,Boonsri,19-Mar-15,Total nitrogen
3393961,6.097,Tansanee,20-Mar-15,Total nitrogen
3396135,3.18,Chai,20-Mar-15,Total nitrogen
3438335,3.15,Chai,20-Mar-15,Total nitrogen
3439298,3.26,Chai,20-Mar-15,Total nitrogen
3383653,3.12,Somchair,21-Mar-15,Total nitrogen
3384610,3.11,Busarakhan,21-Mar-15,Total nitrogen
3385468,2,Decha,21-Mar-15,Total nitrogen
3448491,2.961,Kohsoom,25-Mar-15,Total nitrogen
3443596,1.62,Kannika,2-Apr-15,Total nitrogen
3444148,1.57,Kannika,2-Apr-15,Total nitrogen
3444698,1.59,Kannika,2-Apr-15,Total nitrogen
3445250,1.79,Sakda,2-Apr-15,Total nitrogen
3445803,1.74,Sakda,2-Apr-15,Total nitrogen
3446354,1.77,Sakda,2-Apr-15,Total nitrogen
3394005,3.345,Tansanee,3-Apr-15,Total nitrogen
3396166,2.47,Chai,3-Apr-15,Total nitrogen
3438366,2.43,Chai,3-Apr-15,Total nitrogen
3439329,2.55,Chai,3-Apr-15,Total nitrogen
3380940,1.45,Boonsri,8-Apr-15,Total nitrogen
3381924,1.57,Boonsri,8-Apr-15,Total nitrogen
3382790,1.537,Boonsri,8-Apr-15,Total nitrogen
3383690,4.42,Somchair,10-Apr-15,Total nitrogen
3384647,3.38,Busarakhan,10-Apr-15,Total nitrogen
3396203,2.75,Chai,12-Apr-15,Total nitrogen
3438403,2.68,Chai,12-Apr-15,Total nitrogen
3439367,2.7,Chai,12-Apr-15,Total nitrogen
3386038,1.62,Achara,18-Apr-15,Total nitrogen
3380973,1.352,Boonsri,22-Apr-15,Total nitrogen
3448533,3.084,Kohsoom,22-Apr-15,Total nitrogen
3383735,3.66,Somchair,23-Apr-15,Total nitrogen
3384688,3.12,Busarakhan,23-Apr-15,Total nitrogen
3383769,2.84,Somchair,10-May-15,Total nitrogen
3384722,2.36,Busarakhan,10-May-15,Total nitrogen
3394048,2.468,Tansanee,14-May-15,Total nitrogen
3443637,1.37,Kannika,14-May-15,Total nitrogen
3444189,1.31,Kannika,14-May-15,Total nitrogen
3444739,1.34,Kannika,14-May-15,Total nitrogen
3445291,1.12,Sakda,14-May-15,Total nitrogen
3445843,1.07,Sakda,14-May-15,Total nitrogen
3446395,1.09,Sakda,14-May-15,Total nitrogen
3381037,1.419,Boonsri,15-May-15,Total nitrogen
3381980,1.47,Boonsri,15-May-15,Total nitrogen
3382846,1.72,Boonsri,15-May-15,Total nitrogen
3386080,2.07,Achara,15-May-15,Total nitrogen
3396258,2.17,Chai,20-May-15,Total nitrogen
3438458,2.29,Chai,20-May-15,Total nitrogen
3439422,2.34,Chai,20-May-15,Total nitrogen
3383821,2.67,Somchair,27-May-15,Total nitrogen
3384772,1.52,Busarakhan,27-May-15,Total nitrogen
3381083,1.363,Boonsri,28-May-15,Total nitrogen
3382026,1.375,Boonsri,28-May-15,Total nitrogen
3382892,1.357,Boonsri,28-May-15,Total nitrogen
3396299,2.18,Chai,29-May-15,Total nitrogen
3438498,2.07,Chai,29-May-15,Total nitrogen
3439463,2.06,Chai,29-May-15,Total nitrogen
3448572,3.347,Kohsoom,29-May-15,Total nitrogen
3443681,1.12,Kannika,4-Jun-15,Total nitrogen
3444234,1.06,Kannika,4-Jun-15,Total nitrogen
3444782,1.09,Kannika,4-Jun-15,Total nitrogen
3383853,2.02,Somchair,6-Jun-15,Total nitrogen
3384801,2.29,Busarakhan,6-Jun-15,Total nitrogen
3381109,1.401,Boonsri,10-Jun-15,Total nitrogen
3382051,1.358,Boonsri,10-Jun-15,Total nitrogen
3382917,1.416,Boonsri,10-Jun-15,Total nitrogen
3396329,1.49,Chai,11-Jun-15,Total nitrogen
3438528,1.4,Chai,11-Jun-15,Total nitrogen
3439493,1.44,Chai,11-Jun-15,Total nitrogen
3394090,2.662,Tansanee,13-Jun-15,Total nitrogen
3381135,2.138,Boonsri,17-Jun-15,Total nitrogen
3382077,2.111,Boonsri,17-Jun-15,Total nitrogen
3382943,2.143,Boonsri,17-Jun-15,Total nitrogen
3383894,4.88,Somchair,17-Jun-15,Total nitrogen
3384840,1.99,Busarakhan,17-Jun-15,Total nitrogen
3385612,4.81,Decha,18-Jun-15,Total nitrogen
3396365,2.18,Chai,18-Jun-15,Total nitrogen
3438564,2.29,Chai,18-Jun-15,Total nitrogen
3439529,2.35,Chai,18-Jun-15,Total nitrogen
3445334,1.16,Sakda,18-Jun-15,Total nitrogen
3445886,1.145,Sakda,18-Jun-15,Total nitrogen
3446440,1.172,Sakda,18-Jun-15,Total nitrogen
3386119,1.26,Achara,20-Jun-15,Total nitrogen
3448611,2.608,Kohsoom,25-Jun-15,Total nitrogen
3443727,1.99,Kannika,2-Jul-15,Total nitrogen
3444280,1.95,Kannika,2-Jul-15,Total nitrogen
3444828,1.98,Kannika,2-Jul-15,Total nitrogen
3385641,1.098,Decha,10-Jul-15,Total nitrogen
3394132,2.212,Tansanee,10-Jul-15,Total nitrogen
3396404,2.01,Chai,10-Jul-15,Total nitrogen
3438603,1.96,Chai,10-Jul-15,Total nitrogen
3439568,2.04,Chai,10-Jul-15,Total nitrogen
3445381,1.28,Sakda,10-Jul-15,Total nitrogen
3445933,1.24,Sakda,10-Jul-15,Total nitrogen
3446487,1.24,Sakda,10-Jul-15,Total nitrogen
3383936,2.12,Somchair,12-Jul-15,Total nitrogen
3384882,1.92,Busarakhan,12-Jul-15,Total nitrogen
3381205,1.284,Boonsri,16-Jul-15,Total nitrogen
3382147,1.177,Boonsri,16-Jul-15,Total nitrogen
3383013,1.251,Boonsri,16-Jul-15,Total nitrogen
3386165,0.99,Achara,16-Jul-15,Total nitrogen
3385655,8.029,Decha,18-Jul-15,Total nitrogen
3448653,2.996,Kohsoom,18-Jul-15,Total nitrogen
3396443,1.65,Chai,22-Jul-15,Total nitrogen
3438642,1.69,Chai,22-Jul-15,Total nitrogen
3439607,1.77,Chai,22-Jul-15,Total nitrogen
3383973,1.75,Somchair,23-Jul-15,Total nitrogen
3384919,2.2,Busarakhan,23-Jul-15,Total nitrogen
3381246,0.904,Boonsri,24-Jul-15,Total nitrogen
3382187,0.793,Boonsri,24-Jul-15,Total nitrogen
3383053,0.885,Boonsri,24-Jul-15,Total nitrogen
3385678,7.465,Decha,24-Jul-15,Total nitrogen
3381265,1.35,Boonsri,1-Aug-15,Total nitrogen
3382206,1.31,Boonsri,1-Aug-15,Total nitrogen
3383072,1.31,Boonsri,1-Aug-15,Total nitrogen
3383999,1.46,Somchair,1-Aug-15,Total nitrogen
3384945,1.49,Busarakhan,1-Aug-15,Total nitrogen
3396474,1.108,Chai,5-Aug-15,Total nitrogen
3438673,1.125,Chai,5-Aug-15,Total nitrogen
3439638,1.128,Chai,5-Aug-15,Total nitrogen
3384031,1.31,Somchair,9-Aug-15,Total nitrogen
3384977,0.99,Busarakhan,9-Aug-15,Total nitrogen
3396511,0.844,Chai,12-Aug-15,Total nitrogen
3438710,0.786,Chai,12-Aug-15,Total nitrogen
3439675,0.893,Chai,12-Aug-15,Total nitrogen
3394174,2.54,Tansanee,13-Aug-15,Total nitrogen
3385686,0.77,Decha,19-Aug-15,Total nitrogen
3443774,1.58,Kannika,19-Aug-15,Total nitrogen
3444327,1.55,Kannika,19-Aug-15,Total nitrogen
3444875,1.53,Kannika,19-Aug-15,Total nitrogen
3381303,1.212,Boonsri,20-Aug-15,Total nitrogen
3382244,1.186,Boonsri,20-Aug-15,Total nitrogen
3383110,1.16,Boonsri,20-Aug-15,Total nitrogen
3385700,1.2,Decha,20-Aug-15,Total nitrogen
3396531,0.738,Chai,20-Aug-15,Total nitrogen
3438730,0.783,Chai,20-Aug-15,Total nitrogen
3439695,0.948,Chai,20-Aug-15,Total nitrogen
3384055,1.57,Somchair,21-Aug-15,Total nitrogen
3385001,1.31,Busarakhan,21-Aug-15,Total nitrogen
3386202,2.06,Achara,22-Aug-15,Total nitrogen
3448692,6.621,Kohsoom,22-Aug-15,Total nitrogen
3385734,0.95,Decha,27-Aug-15,Total nitrogen
3396563,0.893,Chai,4-Sep-15,Total nitrogen
3438762,1.077,Chai,4-Sep-15,Total nitrogen
3439727,0.986,Chai,4-Sep-15,Total nitrogen
3394216,2.752,Tansanee,5-Sep-15,Total nitrogen
3381364,1.655,Boonsri,9-Sep-15,Total nitrogen
3382305,1.558,Boonsri,9-Sep-15,Total nitrogen
3383171,1.61,Boonsri,9-Sep-15,Total nitrogen
3384090,1.82,Somchair,9-Sep-15,Total nitrogen
3385037,1.783,Busarakhan,9-Sep-15,Total nitrogen
3381407,1.79,Boonsri,17-Sep-15,Total nitrogen
3386247,1.48,Achara,18-Sep-15,Total nitrogen
3385752,1.73,Decha,19-Sep-15,Total nitrogen
3448734,3.56,Kohsoom,19-Sep-15,Total nitrogen
3396615,1.365,Chai,20-Sep-15,Total nitrogen
3438813,1.265,Chai,20-Sep-15,Total nitrogen
3439779,1.26,Chai,20-Sep-15,Total nitrogen
3384134,1.77,Somchair,22-Sep-15,Total nitrogen
3385082,1.385,Busarakhan,22-Sep-15,Total nitrogen
3385789,1.25,Decha,24-Sep-15,Total nitrogen
3443819,1.097,Kannika,24-Sep-15,Total nitrogen
3445473,1.317,Sakda,25-Sep-15,Total nitrogen
3446025,1.181,Sakda,25-Sep-15,Total nitrogen
3446579,1.309,Sakda,25-Sep-15,Total nitrogen
3385134,2.36,Busarakhan,8-Oct-15,Total nitrogen
3443870,1.63,Kannika,8-Oct-15,Total nitrogen
3444423,1.61,Kannika,8-Oct-15,Total nitrogen
3444972,1.6,Kannika,8-Oct-15,Total nitrogen
3445525,1.27,Sakda,8-Oct-15,Total nitrogen
3446076,1.29,Sakda,8-Oct-15,Total nitrogen
3446631,1.54,Sakda,8-Oct-15,Total nitrogen
3381440,1.604,Boonsri,9-Oct-15,Total nitrogen
3396671,1.69,Chai,9-Oct-15,Total nitrogen
3438868,1.8,Chai,9-Oct-15,Total nitrogen
3439834,2,Chai,9-Oct-15,Total nitrogen
3385798,1.23,Decha,14-Oct-15,Total nitrogen
3385168,1.95,Busarakhan,15-Oct-15,Total nitrogen
3386285,2.05,Achara,16-Oct-15,Total nitrogen
3396700,1.85,Chai,16-Oct-15,Total nitrogen
3438897,1.76,Chai,16-Oct-15,Total nitrogen
3439864,1.84,Chai,16-Oct-15,Total nitrogen
3385816,1.25,Decha,17-Oct-15,Total nitrogen
3394260,3.521,Tansanee,17-Oct-15,Total nitrogen
3381471,1.448,Boonsri,21-Oct-15,Total nitrogen
3382389,1.502,Boonsri,21-Oct-15,Total nitrogen
3383255,1.494,Boonsri,21-Oct-15,Total nitrogen
3448777,2.228,Kohsoom,24-Oct-15,Total nitrogen
3381512,1.412,Boonsri,28-Oct-15,Total nitrogen
3382430,1.454,Boonsri,28-Oct-15,Total nitrogen
3383296,1.438,Boonsri,28-Oct-15,Total nitrogen
3396738,1.95,Chai,7-Nov-15,Total nitrogen
3438935,1.88,Chai,7-Nov-15,Total nitrogen
3439902,2.07,Chai,7-Nov-15,Total nitrogen
3381545,1.742,Boonsri,11-Nov-15,Total nitrogen
3384255,1.88,Somchair,11-Nov-15,Total nitrogen
3385212,1.73,Busarakhan,11-Nov-15,Total nitrogen
3385835,1.509,Decha,14-Nov-15,Total nitrogen
3394302,2.817,Tansanee,14-Nov-15,Total nitrogen
3448819,3.857,Kohsoom,14-Nov-15,Total nitrogen
3381585,1.956,Boonsri,18-Nov-15,Total nitrogen
3384287,1.79,Somchair,18-Nov-15,Total nitrogen
3385246,1.519,Busarakhan,18-Nov-15,Total nitrogen
3443912,1.9,Kannika,19-Nov-15,Total nitrogen
3444466,1.79,Kannika,19-Nov-15,Total nitrogen
3445014,1.88,Kannika,19-Nov-15,Total nitrogen
3445567,1.6,Sakda,19-Nov-15,Total nitrogen
3446118,1.53,Sakda,19-Nov-15,Total nitrogen
3446673,1.58,Sakda,19-Nov-15,Total nitrogen
3385848,1.179,Decha,20-Nov-15,Total nitrogen
3386329,1.01,Achara,20-Nov-15,Total nitrogen
3438012,1.95,Chai,20-Nov-15,Total nitrogen
3438974,1.82,Chai,20-Nov-15,Total nitrogen
3439941,1.84,Chai,20-Nov-15,Total nitrogen
3381604,1.433,Boonsri,26-Nov-15,Total nitrogen
3382470,1.717,Boonsri,26-Nov-15,Total nitrogen
3383336,1.813,Boonsri,26-Nov-15,Total nitrogen
3438031,1.79,Chai,27-Nov-15,Total nitrogen
3438993,1.76,Chai,27-Nov-15,Total nitrogen
3439960,1.71,Chai,27-Nov-15,Total nitrogen
3384309,1.75,Somchair,28-Nov-15,Total nitrogen
3385268,1.54,Busarakhan,28-Nov-15,Total nitrogen
3381622,1.64,Boonsri,3-Dec-15,Total nitrogen
3382488,1.57,Boonsri,3-Dec-15,Total nitrogen
3383354,1.62,Boonsri,3-Dec-15,Total nitrogen
3394345,3.613,Tansanee,4-Dec-15,Total nitrogen
3381647,1.908,Boonsri,9-Dec-15,Total nitrogen
3382513,1.976,Boonsri,9-Dec-15,Total nitrogen
3383379,2.04,Boonsri,9-Dec-15,Total nitrogen
3384336,2.45,Somchair,9-Dec-15,Total nitrogen
3385296,1.98,Busarakhan,9-Dec-15,Total nitrogen
3385876,1.72,Decha,9-Dec-15,Total nitrogen
3386365,1.61,Achara,9-Dec-15,Total nitrogen
3438060,1.95,Chai,10-Dec-15,Total nitrogen
3439022,1.98,Chai,10-Dec-15,Total nitrogen
3439989,1.91,Chai,10-Dec-15,Total nitrogen
3443959,1.7,Kannika,10-Dec-15,Total nitrogen
3444513,1.67,Kannika,10-Dec-15,Total nitrogen
3445061,1.72,Kannika,10-Dec-15,Total nitrogen
3445614,1.59,Sakda,10-Dec-15,Total nitrogen
3446165,1.55,Sakda,10-Dec-15,Total nitrogen
3446720,1.62,Sakda,10-Dec-15,Total nitrogen
3448861,4.638,Kohsoom,12-Dec-15,Total nitrogen
3385889,2.41,Decha,17-Dec-15,Total nitrogen
3438093,1.79,Chai,17-Dec-15,Total nitrogen
3439055,1.75,Chai,17-Dec-15,Total nitrogen
3440022,1.84,Chai,17-Dec-15,Total nitrogen
3384375,1.842,Somchair,19-Dec-15,Total nitrogen
3385334,1.91,Busarakhan,19-Dec-15,Total nitrogen
3278059,2.014,Boonsri,8-Jan-16,Total nitrogen
3279097,1.892,Boonsri,8-Jan-16,Total nitrogen
3280002,1.903,Boonsri,8-Jan-16,Total nitrogen
3300187,1.98,Kannika,9-Jan-16,Total nitrogen
3300751,1.98,Kannika,9-Jan-16,Total nitrogen
3301318,1.95,Kannika,9-Jan-16,Total nitrogen
3301885,1.84,Sakda,9-Jan-16,Total nitrogen
3302420,1.81,Sakda,9-Jan-16,Total nitrogen
3302955,1.91,Sakda,9-Jan-16,Total nitrogen
3280911,2.88,Somchair,14-Jan-16,Total nitrogen
3281918,2.45,Busarakhan,14-Jan-16,Total nitrogen
3282892,1.65,Decha,14-Jan-16,Total nitrogen
3283440,1.24,Achara,15-Jan-16,Total nitrogen
3293532,3.2,Chai,16-Jan-16,Total nitrogen
3294532,3.014,Chai,16-Jan-16,Total nitrogen
3295837,2.94,Chai,16-Jan-16,Total nitrogen
3282904,1.837,Decha,21-Jan-16,Total nitrogen
3293569,2.68,Chai,21-Jan-16,Total nitrogen
3294572,2.8,Chai,21-Jan-16,Total nitrogen
3295874,2.8,Chai,21-Jan-16,Total nitrogen
3278107,2.076,Boonsri,22-Jan-16,Total nitrogen
3279145,2.142,Boonsri,22-Jan-16,Total nitrogen
3280050,2.23,Boonsri,22-Jan-16,Total nitrogen
3305101,3.766,Kohsoom,23-Jan-16,Total nitrogen
3278134,2.406,Boonsri,6-Feb-16,Total nitrogen
3280969,2.46,Somchair,6-Feb-16,Total nitrogen
3281975,2.39,Busarakhan,6-Feb-16,Total nitrogen
3282930,2.02,Decha,7-Feb-16,Total nitrogen
3281013,2.71,Somchair,11-Feb-16,Total nitrogen
3282017,2.42,Busarakhan,11-Feb-16,Total nitrogen
3300232,2.18,Kannika,11-Feb-16,Total nitrogen
3300796,1.98,Kannika,11-Feb-16,Total nitrogen
3301363,2.14,Kannika,11-Feb-16,Total nitrogen
3301930,1.98,Sakda,11-Feb-16,Total nitrogen
3302465,1.8,Sakda,11-Feb-16,Total nitrogen
3303000,2.09,Sakda,11-Feb-16,Total nitrogen
3283480,1.19,Achara,12-Feb-16,Total nitrogen
3293606,1.92,Chai,12-Feb-16,Total nitrogen
3294630,1.99,Chai,12-Feb-16,Total nitrogen
3295911,1.91,Chai,12-Feb-16,Total nitrogen
3278164,2.33,Boonsri,17-Feb-16,Total nitrogen
3279191,2.104,Boonsri,17-Feb-16,Total nitrogen
3280096,2.194,Boonsri,17-Feb-16,Total nitrogen
3291423,16.373,Tansanee,17-Feb-16,Total nitrogen
3282947,1.803,Decha,18-Feb-16,Total nitrogen
3305143,2.995,Kohsoom,20-Feb-16,Total nitrogen
3293647,2.02,Chai,25-Feb-16,Total nitrogen
3294682,1.96,Chai,25-Feb-16,Total nitrogen
3295952,2.02,Chai,25-Feb-16,Total nitrogen
3281055,2.76,Somchair,26-Feb-16,Total nitrogen
3282058,2.41,Busarakhan,26-Feb-16,Total nitrogen
3291458,2.694,Tansanee,26-Feb-16,Total nitrogen
3293671,2.72,Chai,5-Mar-16,Total nitrogen
3294713,2.4,Chai,5-Mar-16,Total nitrogen
3295976,2.77,Chai,5-Mar-16,Total nitrogen
3278222,2.62,Boonsri,10-Mar-16,Total nitrogen
3281085,2.68,Somchair,11-Mar-16,Total nitrogen
3282088,2.83,Busarakhan,11-Mar-16,Total nitrogen
3300278,2.1,Kannika,11-Mar-16,Total nitrogen
3300842,2.03,Kannika,11-Mar-16,Total nitrogen
3301409,2.16,Kannika,11-Mar-16,Total nitrogen
3301975,1.88,Sakda,11-Mar-16,Total nitrogen
3302510,1.77,Sakda,11-Mar-16,Total nitrogen
3303045,2,Sakda,11-Mar-16,Total nitrogen
3283520,1.18,Achara,12-Mar-16,Total nitrogen
3282977,1.479,Decha,13-Mar-16,Total nitrogen
3278248,1.254,Boonsri,17-Mar-16,Total nitrogen
3279262,0.916,Boonsri,17-Mar-16,Total nitrogen
3280167,1.276,Boonsri,17-Mar-16,Total nitrogen
3293714,2.28,Chai,17-Mar-16,Total nitrogen
3294767,2.24,Chai,17-Mar-16,Total nitrogen
3296019,2.18,Chai,17-Mar-16,Total nitrogen
3282990,1.8,Decha,18-Mar-16,Total nitrogen
3281126,2.61,Somchair,20-Mar-16,Total nitrogen
3282127,2.46,Busarakhan,20-Mar-16,Total nitrogen
3291495,2.641,Tansanee,20-Mar-16,Total nitrogen
3305186,3.148,Kohsoom,20-Mar-16,Total nitrogen
3293745,1.88,Chai,1-Apr-16,Total nitrogen
3294812,1.97,Chai,1-Apr-16,Total nitrogen
3296050,1.86,Chai,1-Apr-16,Total nitrogen
3300326,2.32,Kannika,1-Apr-16,Total nitrogen
3300890,2.25,Kannika,1-Apr-16,Total nitrogen
3301457,2.28,Kannika,1-Apr-16,Total nitrogen
3302019,2.41,Sakda,1-Apr-16,Total nitrogen
3302554,2.36,Sakda,1-Apr-16,Total nitrogen
3303089,2.32,Sakda,1-Apr-16,Total nitrogen
3291533,2.67,Tansanee,2-Apr-16,Total nitrogen
3281161,2.3,Somchair,8-Apr-16,Total nitrogen
3282162,2.14,Busarakhan,8-Apr-16,Total nitrogen
3283016,1.225,Decha,11-Apr-16,Total nitrogen
3278312,1.447,Boonsri,15-Apr-16,Total nitrogen
3283033,1.244,Decha,15-Apr-16,Total nitrogen
3293794,1.67,Chai,15-Apr-16,Total nitrogen
3294874,1.74,Chai,15-Apr-16,Total nitrogen
3296099,1.79,Chai,15-Apr-16,Total nitrogen
3283558,1.14,Achara,16-Apr-16,Total nitrogen
3281213,2.34,Somchair,24-Apr-16,Total nitrogen
3282214,1.94,Busarakhan,24-Apr-16,Total nitrogen
3278344,1.03,Boonsri,28-Apr-16,Total nitrogen
3279347,1.156,Boonsri,28-Apr-16,Total nitrogen
3280252,1.14,Boonsri,28-Apr-16,Total nitrogen
3305229,2.062,Kohsoom,29-Apr-16,Total nitrogen
3278390,0.876,Boonsri,7-May-16,Total nitrogen
3293837,1.83,Chai,12-May-16,Total nitrogen
3294943,1.83,Chai,12-May-16,Total nitrogen
3296142,1.84,Chai,12-May-16,Total nitrogen
3283060,0.731,Decha,13-May-16,Total nitrogen
3283600,1.67,Achara,13-May-16,Total nitrogen
3300373,1.39,Kannika,13-May-16,Total nitrogen
3300937,1.42,Kannika,13-May-16,Total nitrogen
3301504,1.44,Kannika,13-May-16,Total nitrogen
3302063,1.8,Sakda,13-May-16,Total nitrogen
3302598,1.77,Sakda,13-May-16,Total nitrogen
3303133,1.76,Sakda,13-May-16,Total nitrogen
3281250,1.64,Somchair,14-May-16,Total nitrogen
3282251,1.54,Busarakhan,14-May-16,Total nitrogen
3291570,4.559,Tansanee,14-May-16,Total nitrogen
3283077,2.206,Decha,19-May-16,Total nitrogen
3293877,1.87,Chai,20-May-16,Total nitrogen
3294990,2,Chai,20-May-16,Total nitrogen
3296182,1.79,Chai,20-May-16,Total nitrogen
3281291,2.09,Somchair,22-May-16,Total nitrogen
3282295,1.69,Busarakhan,26-May-16,Total nitrogen
3278430,1.442,Boonsri,28-May-16,Total nitrogen
3279421,1.934,Boonsri,28-May-16,Total nitrogen
3280326,1.758,Boonsri,28-May-16,Total nitrogen
3305272,2.115,Kohsoom,28-May-16,Total nitrogen
3278471,0.956,Boonsri,3-Jun-16,Total nitrogen
3293910,1.81,Chai,3-Jun-16,Total nitrogen
3295035,1.91,Chai,3-Jun-16,Total nitrogen
3296215,2.08,Chai,3-Jun-16,Total nitrogen
3300421,1.326,Kannika,3-Jun-16,Total nitrogen
3300985,1.31,Kannika,3-Jun-16,Total nitrogen
3301552,1.316,Kannika,3-Jun-16,Total nitrogen
3283639,1.29,Achara,11-Jun-16,Total nitrogen
3302110,1.315,Sakda,11-Jun-16,Total nitrogen
3302645,1.48,Sakda,11-Jun-16,Total nitrogen
3303180,1.273,Sakda,11-Jun-16,Total nitrogen
3283113,0.639,Decha,12-Jun-16,Total nitrogen
3291607,4.718,Tansanee,13-Jun-16,Total nitrogen
3278503,1.432,Boonsri,16-Jun-16,Total nitrogen
3279483,1.506,Boonsri,16-Jun-16,Total nitrogen
3280388,1.326,Boonsri,16-Jun-16,Total nitrogen
3281333,1.99,Somchair,16-Jun-16,Total nitrogen
3282333,1.157,Busarakhan,16-Jun-16,Total nitrogen
3283130,1.018,Decha,19-Jun-16,Total nitrogen
3305315,4.19,Kohsoom,19-Jun-16,Total nitrogen
3293962,2.09,Chai,23-Jun-16,Total nitrogen
3295106,2.19,Chai,23-Jun-16,Total nitrogen
3296267,2.11,Chai,23-Jun-16,Total nitrogen
3281375,1.7,Somchair,26-Jun-16,Total nitrogen
3282372,1.59,Busarakhan,26-Jun-16,Total nitrogen
3300468,1.623,Kannika,1-Jul-16,Total nitrogen
3301032,1.584,Kannika,1-Jul-16,Total nitrogen
3301599,1.586,Kannika,1-Jul-16,Total nitrogen
3278554,0.832,Boonsri,2-Jul-16,Total nitrogen
3279534,0.726,Boonsri,2-Jul-16,Total nitrogen
3280439,0.898,Boonsri,2-Jul-16,Total nitrogen
3293988,1.32,Chai,2-Jul-16,Total nitrogen
3295140,1.45,Chai,2-Jul-16,Total nitrogen
3296293,1.36,Chai,2-Jul-16,Total nitrogen
3283149,1.045,Decha,10-Jul-16,Total nitrogen
3294032,1.03,Chai,10-Jul-16,Total nitrogen
3295191,1.07,Chai,10-Jul-16,Total nitrogen
3296337,1.09,Chai,10-Jul-16,Total nitrogen
3281410,3.13,Somchair,14-Jul-16,Total nitrogen
3282407,1.44,Busarakhan,14-Jul-16,Total nitrogen
3283681,0.95,Achara,16-Jul-16,Total nitrogen
3291643,7.077,Tansanee,16-Jul-16,Total nitrogen
3283165,1.812,Decha,17-Jul-16,Total nitrogen
3294052,1.74,Chai,17-Jul-16,Total nitrogen
3295217,1.55,Chai,17-Jul-16,Total nitrogen
3296357,1.69,Chai,17-Jul-16,Total nitrogen
3281451,4.06,Somchair,20-Jul-16,Total nitrogen
3282449,1.538,Busarakhan,20-Jul-16,Total nitrogen
3278602,0.92,Boonsri,21-Jul-16,Total nitrogen
3279582,0.91,Boonsri,21-Jul-16,Total nitrogen
3280487,1.032,Boonsri,21-Jul-16,Total nitrogen
3305358,2.911,Kohsoom,23-Jul-16,Total nitrogen
3281466,1.74,Somchair,24-Jul-16,Total nitrogen
3282465,1.92,Busarakhan,24-Jul-16,Total nitrogen
3283192,1.327,Decha,24-Jul-16,Total nitrogen
3278652,0.996,Boonsri,5-Aug-16,Total nitrogen
3279632,1.014,Boonsri,5-Aug-16,Total nitrogen
3280537,1.238,Boonsri,5-Aug-16,Total nitrogen
3294088,1.25,Chai,5-Aug-16,Total nitrogen
3295271,1.44,Chai,5-Aug-16,Total nitrogen
3296393,1.53,Chai,5-Aug-16,Total nitrogen
3300516,1.58,Kannika,7-Aug-16,Total nitrogen
3301080,1.449,Kannika,7-Aug-16,Total nitrogen
3301647,1.543,Kannika,7-Aug-16,Total nitrogen
3281501,1.676,Somchair,11-Aug-16,Total nitrogen
3282500,2.22,Busarakhan,11-Aug-16,Total nitrogen
3291678,1.951,Tansanee,12-Aug-16,Total nitrogen
3281540,1.507,Somchair,19-Aug-16,Total nitrogen
3282539,1.11,Busarakhan,19-Aug-16,Total nitrogen
3283220,2.847,Decha,19-Aug-16,Total nitrogen
3302201,1.51,Sakda,19-Aug-16,Total nitrogen
3302736,1.557,Sakda,19-Aug-16,Total nitrogen
3303271,1.463,Sakda,19-Aug-16,Total nitrogen
3283247,3.615,Decha,20-Aug-16,Total nitrogen
3283719,0.63,Achara,20-Aug-16,Total nitrogen
3278687,1.37,Boonsri,21-Aug-16,Total nitrogen
3279667,1.23,Boonsri,21-Aug-16,Total nitrogen
3280572,1.434,Boonsri,21-Aug-16,Total nitrogen
3294137,1.59,Chai,21-Aug-16,Total nitrogen
3295334,1.55,Chai,21-Aug-16,Total nitrogen
3296442,1.6,Chai,21-Aug-16,Total nitrogen
3305402,1.583,Kohsoom,21-Aug-16,Total nitrogen
3278728,1.108,Boonsri,27-Aug-16,Total nitrogen
3279708,0.956,Boonsri,27-Aug-16,Total nitrogen
3280613,1.06,Boonsri,27-Aug-16,Total nitrogen
3283254,2.222,Decha,27-Aug-16,Total nitrogen
3294168,1.396,Chai,3-Sep-16,Total nitrogen
3295377,1.385,Chai,3-Sep-16,Total nitrogen
3296473,1.479,Chai,3-Sep-16,Total nitrogen
3302246,1.275,Sakda,3-Sep-16,Total nitrogen
3302781,1.27,Sakda,3-Sep-16,Total nitrogen
3303316,1.28,Sakda,3-Sep-16,Total nitrogen
3291714,2.261,Tansanee,4-Sep-16,Total nitrogen
