id,Water temperature value,location,sample date,measure
171652,25,Kannika,21-Jun-01,Water temperature
172396,25,Kannika,21-Jun-01,Water temperature
173139,25,Kannika,21-Jun-01,Water temperature
173881,25,Sakda,21-Jun-01,Water temperature
174627,25,Sakda,21-Jun-01,Water temperature
175373,25,Sakda,21-Jun-01,Water temperature
166242,24,Chai,7-Jul-01,Water temperature
166961,24,Chai,7-Jul-01,Water temperature
167676,24,Chai,7-Jul-01,Water temperature
158944,23.5,Boonsri,27-Jul-01,Water temperature
159626,23,Boonsri,27-Jul-01,Water temperature
160309,23,Boonsri,27-Jul-01,Water temperature
165487,25,Kohsoom,27-Jul-01,Water temperature
171689,26,Kannika,27-Jul-01,Water temperature
172431,26,Kannika,27-Jul-01,Water temperature
173176,26,Kannika,27-Jul-01,Water temperature
173919,26,Sakda,27-Jul-01,Water temperature
174664,26,Sakda,27-Jul-01,Water temperature
175411,26,Sakda,27-Jul-01,Water temperature
168391,24,Somchair,28-Jul-01,Water temperature
169098,23,Busarakhan,28-Jul-01,Water temperature
158974,23,Boonsri,4-Aug-01,Water temperature
159656,23,Boonsri,4-Aug-01,Water temperature
160341,23,Boonsri,4-Aug-01,Water temperature
165520,19,Kohsoom,26-Aug-01,Water temperature
166276,21,Chai,26-Aug-01,Water temperature
166994,21,Chai,26-Aug-01,Water temperature
167710,21,Chai,26-Aug-01,Water temperature
168424,18,Somchair,28-Aug-01,Water temperature
169129,18,Busarakhan,28-Aug-01,Water temperature
171721,20,Kannika,28-Aug-01,Water temperature
172463,20,Kannika,28-Aug-01,Water temperature
173207,20,Kannika,28-Aug-01,Water temperature
173951,20,Sakda,29-Aug-01,Water temperature
174695,20,Sakda,29-Aug-01,Water temperature
175441,20,Sakda,29-Aug-01,Water temperature
159009,20,Boonsri,14-Sep-01,Water temperature
159690,20,Boonsri,14-Sep-01,Water temperature
160376,20,Boonsri,14-Sep-01,Water temperature
165555,22,Kohsoom,16-Sep-01,Water temperature
166312,21,Chai,22-Sep-01,Water temperature
167030,21,Chai,22-Sep-01,Water temperature
167745,21.2,Chai,22-Sep-01,Water temperature
168459,18,Somchair,23-Sep-01,Water temperature
169165,17,Busarakhan,23-Sep-01,Water temperature
171755,20,Kannika,25-Sep-01,Water temperature
172497,20,Kannika,25-Sep-01,Water temperature
173240,20,Kannika,25-Sep-01,Water temperature
173986,20.5,Sakda,25-Sep-01,Water temperature
174730,20.5,Sakda,25-Sep-01,Water temperature
175474,20.5,Sakda,25-Sep-01,Water temperature
159040,16,Boonsri,12-Oct-01,Water temperature
159721,16.5,Boonsri,12-Oct-01,Water temperature
160407,16,Boonsri,12-Oct-01,Water temperature
165581,18.8,Kohsoom,14-Oct-01,Water temperature
168486,5,Somchair,18-Nov-01,Water temperature
169199,4,Busarakhan,18-Nov-01,Water temperature
166346,8,Chai,22-Nov-01,Water temperature
167063,8,Chai,22-Nov-01,Water temperature
167779,8,Chai,22-Nov-01,Water temperature
171788,10,Kannika,23-Nov-01,Water temperature
172530,10,Kannika,23-Nov-01,Water temperature
173273,10,Kannika,23-Nov-01,Water temperature
174018,9.8,Sakda,23-Nov-01,Water temperature
174763,9.8,Sakda,23-Nov-01,Water temperature
175506,9.8,Sakda,23-Nov-01,Water temperature
159080,4,Boonsri,7-Dec-01,Water temperature
159763,4.4,Boonsri,7-Dec-01,Water temperature
160448,4.2,Boonsri,7-Dec-01,Water temperature
165626,6,Kohsoom,9-Dec-01,Water temperature
171818,4.5,Kannika,21-Dec-01,Water temperature
172561,4.5,Kannika,21-Dec-01,Water temperature
173303,4.5,Kannika,21-Dec-01,Water temperature
174049,4.5,Sakda,21-Dec-01,Water temperature
174795,4.5,Sakda,21-Dec-01,Water temperature
175538,4.5,Sakda,21-Dec-01,Water temperature
238876,0,Busarakhan,24-Jan-02,Water temperature
238893,0,Busarakhan,25-Jan-02,Water temperature
238910,0,Busarakhan,26-Jan-02,Water temperature
241940,1,Kannika,27-Jan-02,Water temperature
242644,1,Kannika,27-Jan-02,Water temperature
243340,1,Kannika,27-Jan-02,Water temperature
244032,1,Sakda,27-Jan-02,Water temperature
244735,1,Sakda,27-Jan-02,Water temperature
245429,1,Sakda,27-Jan-02,Water temperature
235368,2,Chai,1-Feb-02,Water temperature
236320,1.7,Chai,1-Feb-02,Water temperature
237262,1.7,Chai,1-Feb-02,Water temperature
238205,0,Somchair,2-Feb-02,Water temperature
238927,1,Busarakhan,2-Feb-02,Water temperature
227389,1.9,Boonsri,15-Feb-02,Water temperature
228303,1.9,Boonsri,15-Feb-02,Water temperature
227406,1.8,Boonsri,16-Feb-02,Water temperature
228319,1.8,Boonsri,16-Feb-02,Water temperature
227423,1.3,Boonsri,17-Feb-02,Water temperature
228335,1.3,Boonsri,17-Feb-02,Water temperature
235387,3.5,Chai,18-Feb-02,Water temperature
236339,3.5,Chai,18-Feb-02,Water temperature
237281,3.5,Chai,18-Feb-02,Water temperature
244048,4,Sakda,24-Feb-02,Water temperature
244751,4,Sakda,24-Feb-02,Water temperature
245445,4,Sakda,24-Feb-02,Water temperature
241956,4.5,Kannika,25-Feb-02,Water temperature
242660,4.5,Kannika,25-Feb-02,Water temperature
243356,4.5,Kannika,25-Feb-02,Water temperature
235411,5,Chai,16-Mar-02,Water temperature
236363,5,Chai,16-Mar-02,Water temperature
237305,5,Chai,16-Mar-02,Water temperature
227440,3.2,Boonsri,21-Mar-02,Water temperature
228351,3,Boonsri,21-Mar-02,Water temperature
229206,3.4,Boonsri,21-Mar-02,Water temperature
234652,7.3,Kohsoom,23-Mar-02,Water temperature
241975,8,Kannika,26-Mar-02,Water temperature
242679,8,Kannika,26-Mar-02,Water temperature
243375,8,Kannika,26-Mar-02,Water temperature
244067,7.5,Sakda,28-Mar-02,Water temperature
244770,7.5,Sakda,28-Mar-02,Water temperature
245464,7.5,Sakda,28-Mar-02,Water temperature
238224,7,Somchair,29-Mar-02,Water temperature
238945,9,Busarakhan,29-Mar-02,Water temperature
235441,7,Chai,31-Mar-02,Water temperature
236392,6,Chai,31-Mar-02,Water temperature
237335,7,Chai,31-Mar-02,Water temperature
238254,13,Somchair,20-Apr-02,Water temperature
238975,14,Busarakhan,20-Apr-02,Water temperature
227469,10,Boonsri,25-Apr-02,Water temperature
228382,8.4,Boonsri,25-Apr-02,Water temperature
229239,9.8,Boonsri,25-Apr-02,Water temperature
235479,14,Chai,25-Apr-02,Water temperature
236430,12,Chai,25-Apr-02,Water temperature
237373,14,Chai,25-Apr-02,Water temperature
234688,15,Kohsoom,27-Apr-02,Water temperature
242004,14.5,Kannika,27-Apr-02,Water temperature
242708,14.5,Kannika,27-Apr-02,Water temperature
243404,14.5,Kannika,27-Apr-02,Water temperature
244097,14.5,Sakda,27-Apr-02,Water temperature
244800,14.5,Sakda,27-Apr-02,Water temperature
245493,14.5,Sakda,27-Apr-02,Water temperature
227499,16.5,Boonsri,9-May-02,Water temperature
228413,16,Boonsri,9-May-02,Water temperature
229269,16.5,Boonsri,9-May-02,Water temperature
235506,15,Chai,11-May-02,Water temperature
236458,14,Chai,11-May-02,Water temperature
237402,15,Chai,11-May-02,Water temperature
238283,21,Somchair,18-May-02,Water temperature
239003,20,Busarakhan,18-May-02,Water temperature
242030,20,Kannika,18-May-02,Water temperature
242735,20,Kannika,18-May-02,Water temperature
243431,20,Kannika,18-May-02,Water temperature
244125,20,Sakda,18-May-02,Water temperature
244826,20,Sakda,18-May-02,Water temperature
245521,20,Sakda,18-May-02,Water temperature
227529,19.5,Boonsri,23-May-02,Water temperature
228442,19,Boonsri,23-May-02,Water temperature
229299,19.5,Boonsri,23-May-02,Water temperature
234721,21,Kohsoom,25-May-02,Water temperature
235536,16,Chai,25-May-02,Water temperature
236488,15,Chai,25-May-02,Water temperature
237432,16,Chai,25-May-02,Water temperature
235565,22,Chai,12-Jun-02,Water temperature
236517,22,Chai,12-Jun-02,Water temperature
237461,22,Chai,12-Jun-02,Water temperature
227557,21.5,Boonsri,13-Jun-02,Water temperature
228470,21,Boonsri,13-Jun-02,Water temperature
229327,21.5,Boonsri,13-Jun-02,Water temperature
235594,21,Chai,21-Jun-02,Water temperature
236546,19,Chai,21-Jun-02,Water temperature
237490,21,Chai,21-Jun-02,Water temperature
238303,20,Somchair,22-Jun-02,Water temperature
239025,20,Busarakhan,22-Jun-02,Water temperature
242052,19,Kannika,22-Jun-02,Water temperature
242757,19,Kannika,22-Jun-02,Water temperature
243453,19,Kannika,22-Jun-02,Water temperature
244147,18.5,Sakda,22-Jun-02,Water temperature
244848,18.5,Sakda,22-Jun-02,Water temperature
245543,18.5,Sakda,22-Jun-02,Water temperature
227586,23.4,Boonsri,27-Jun-02,Water temperature
228501,22.8,Boonsri,27-Jun-02,Water temperature
229358,23,Boonsri,27-Jun-02,Water temperature
234751,27,Kohsoom,29-Jun-02,Water temperature
227607,22,Boonsri,12-Jul-02,Water temperature
228522,21,Boonsri,12-Jul-02,Water temperature
229379,21.5,Boonsri,12-Jul-02,Water temperature
235622,20,Chai,13-Jul-02,Water temperature
236574,20,Chai,13-Jul-02,Water temperature
237518,20,Chai,13-Jul-02,Water temperature
244176,22,Sakda,20-Jul-02,Water temperature
244877,22,Sakda,20-Jul-02,Water temperature
245572,22,Sakda,20-Jul-02,Water temperature
235644,22,Chai,24-Jul-02,Water temperature
236596,22,Chai,24-Jul-02,Water temperature
237540,22,Chai,24-Jul-02,Water temperature
227629,24,Boonsri,25-Jul-02,Water temperature
228544,23.5,Boonsri,25-Jul-02,Water temperature
229401,24,Boonsri,25-Jul-02,Water temperature
242081,24,Kannika,25-Jul-02,Water temperature
242786,24,Kannika,25-Jul-02,Water temperature
243482,24,Kannika,25-Jul-02,Water temperature
238332,24,Somchair,26-Jul-02,Water temperature
239054,23,Busarakhan,26-Jul-02,Water temperature
234782,26,Kohsoom,27-Jul-02,Water temperature
227647,22.5,Boonsri,8-Aug-02,Water temperature
228562,22.8,Boonsri,8-Aug-02,Water temperature
229419,22.5,Boonsri,8-Aug-02,Water temperature
235665,22,Chai,10-Aug-02,Water temperature
236617,22,Chai,10-Aug-02,Water temperature
237561,22,Chai,10-Aug-02,Water temperature
235693,26,Chai,21-Aug-02,Water temperature
236646,26,Chai,21-Aug-02,Water temperature
237590,26,Chai,21-Aug-02,Water temperature
242103,26,Kannika,21-Aug-02,Water temperature
242808,26,Kannika,21-Aug-02,Water temperature
243504,26,Kannika,21-Aug-02,Water temperature
227677,27,Boonsri,22-Aug-02,Water temperature
228592,26,Boonsri,22-Aug-02,Water temperature
229449,27,Boonsri,22-Aug-02,Water temperature
238354,25,Somchair,22-Aug-02,Water temperature
239076,27,Busarakhan,22-Aug-02,Water temperature
244195,26,Sakda,23-Aug-02,Water temperature
244896,26,Sakda,23-Aug-02,Water temperature
245591,26,Sakda,23-Aug-02,Water temperature
234804,25.7,Kohsoom,24-Aug-02,Water temperature
227696,21.5,Boonsri,12-Sep-02,Water temperature
228611,21,Boonsri,12-Sep-02,Water temperature
229468,21.5,Boonsri,12-Sep-02,Water temperature
238382,19,Somchair,12-Sep-02,Water temperature
239104,19,Busarakhan,12-Sep-02,Water temperature
235721,19,Chai,13-Sep-02,Water temperature
236674,19,Chai,13-Sep-02,Water temperature
237618,20,Chai,13-Sep-02,Water temperature
227724,20,Boonsri,19-Sep-02,Water temperature
228639,19.5,Boonsri,19-Sep-02,Water temperature
229496,20,Boonsri,19-Sep-02,Water temperature
234834,21.5,Kohsoom,21-Sep-02,Water temperature
242131,18,Kannika,21-Sep-02,Water temperature
242836,18,Kannika,21-Sep-02,Water temperature
243532,18,Kannika,21-Sep-02,Water temperature
244223,18,Sakda,21-Sep-02,Water temperature
244924,18,Sakda,21-Sep-02,Water temperature
245619,18,Sakda,21-Sep-02,Water temperature
235747,15,Chai,25-Sep-02,Water temperature
236700,15,Chai,25-Sep-02,Water temperature
237644,15,Chai,25-Sep-02,Water temperature
227743,19.5,Boonsri,27-Sep-02,Water temperature
228658,19.5,Boonsri,27-Sep-02,Water temperature
229515,19.5,Boonsri,27-Sep-02,Water temperature
227771,17,Boonsri,10-Oct-02,Water temperature
228686,17,Boonsri,10-Oct-02,Water temperature
229543,17,Boonsri,10-Oct-02,Water temperature
234864,17,Kohsoom,10-Oct-02,Water temperature
235776,17,Chai,10-Oct-02,Water temperature
236729,17,Chai,10-Oct-02,Water temperature
237673,17,Chai,10-Oct-02,Water temperature
238411,14,Somchair,12-Oct-02,Water temperature
239131,16,Busarakhan,12-Oct-02,Water temperature
242157,17,Kannika,12-Oct-02,Water temperature
242862,17,Kannika,12-Oct-02,Water temperature
243558,17,Kannika,12-Oct-02,Water temperature
244250,17,Sakda,12-Oct-02,Water temperature
244951,17,Sakda,12-Oct-02,Water temperature
245646,17,Sakda,12-Oct-02,Water temperature
227817,13,Boonsri,24-Oct-02,Water temperature
228720,13,Boonsri,24-Oct-02,Water temperature
229577,13,Boonsri,24-Oct-02,Water temperature
235817,14,Chai,24-Oct-02,Water temperature
236758,15,Chai,24-Oct-02,Water temperature
237702,14,Chai,24-Oct-02,Water temperature
234905,11,Kohsoom,26-Oct-02,Water temperature
238452,11,Somchair,26-Oct-02,Water temperature
239171,10,Busarakhan,26-Oct-02,Water temperature
242195,12,Kannika,26-Oct-02,Water temperature
242891,11,Kannika,26-Oct-02,Water temperature
243584,11,Kannika,26-Oct-02,Water temperature
244288,11.5,Sakda,26-Oct-02,Water temperature
244980,11.5,Sakda,26-Oct-02,Water temperature
245672,11.5,Sakda,26-Oct-02,Water temperature
235847,14,Chai,30-Oct-02,Water temperature
236788,14,Chai,30-Oct-02,Water temperature
237732,14,Chai,30-Oct-02,Water temperature
227838,11,Boonsri,7-Nov-02,Water temperature
228741,11.5,Boonsri,7-Nov-02,Water temperature
229598,11,Boonsri,7-Nov-02,Water temperature
235876,14,Chai,7-Nov-02,Water temperature
236817,14,Chai,7-Nov-02,Water temperature
237761,14,Chai,7-Nov-02,Water temperature
227868,11,Boonsri,21-Nov-02,Water temperature
228771,11.5,Boonsri,21-Nov-02,Water temperature
229628,11,Boonsri,21-Nov-02,Water temperature
242225,12.5,Kannika,21-Nov-02,Water temperature
242921,12.5,Kannika,21-Nov-02,Water temperature
243614,12.5,Kannika,21-Nov-02,Water temperature
244318,12.5,Sakda,21-Nov-02,Water temperature
245010,12.5,Sakda,21-Nov-02,Water temperature
245702,12.5,Sakda,21-Nov-02,Water temperature
234938,11.5,Kohsoom,23-Nov-02,Water temperature
235912,8.5,Chai,6-Dec-02,Water temperature
236854,8.5,Chai,6-Dec-02,Water temperature
237797,8.5,Chai,6-Dec-02,Water temperature
227890,7,Boonsri,12-Dec-02,Water temperature
228793,7,Boonsri,12-Dec-02,Water temperature
229650,7,Boonsri,12-Dec-02,Water temperature
235929,7,Chai,13-Dec-02,Water temperature
236871,7,Chai,13-Dec-02,Water temperature
237814,7,Chai,13-Dec-02,Water temperature
244343,8,Sakda,14-Dec-02,Water temperature
245037,8,Sakda,14-Dec-02,Water temperature
245727,8,Sakda,14-Dec-02,Water temperature
238483,6.5,Somchair,15-Dec-02,Water temperature
239201,6,Busarakhan,15-Dec-02,Water temperature
242252,7,Kannika,18-Dec-02,Water temperature
242948,7,Kannika,18-Dec-02,Water temperature
243640,7,Kannika,18-Dec-02,Water temperature
227918,6.5,Boonsri,19-Dec-02,Water temperature
228821,6.5,Boonsri,19-Dec-02,Water temperature
229680,6.5,Boonsri,19-Dec-02,Water temperature
234970,4.5,Kohsoom,22-Dec-02,Water temperature
298308,5,Chai,17-Jan-03,Water temperature
298995,5,Chai,17-Jan-03,Water temperature
299663,5,Chai,17-Jan-03,Water temperature
292807,2.6,Boonsri,23-Jan-03,Water temperature
293427,2.8,Boonsri,23-Jan-03,Water temperature
294045,2.7,Boonsri,23-Jan-03,Water temperature
300341,1,Somchair,24-Jan-03,Water temperature
300713,1,Busarakhan,24-Jan-03,Water temperature
303111,3.5,Kannika,24-Jan-03,Water temperature
303475,3.5,Kannika,24-Jan-03,Water temperature
303821,3.5,Kannika,24-Jan-03,Water temperature
304180,3.5,Sakda,24-Jan-03,Water temperature
304519,3.5,Sakda,24-Jan-03,Water temperature
304865,3.5,Sakda,24-Jan-03,Water temperature
297875,5,Kohsoom,26-Jan-03,Water temperature
298338,6,Chai,29-Jan-03,Water temperature
299024,7,Chai,29-Jan-03,Water temperature
299692,7,Chai,29-Jan-03,Water temperature
298369,8,Chai,3-Feb-03,Water temperature
299055,7,Chai,3-Feb-03,Water temperature
299723,8,Chai,3-Feb-03,Water temperature
292839,7.3,Boonsri,13-Feb-03,Water temperature
293459,7,Boonsri,13-Feb-03,Water temperature
294077,7.5,Boonsri,13-Feb-03,Water temperature
303143,5,Kannika,21-Feb-03,Water temperature
303505,5,Kannika,21-Feb-03,Water temperature
303852,5,Kannika,21-Feb-03,Water temperature
304211,5,Sakda,21-Feb-03,Water temperature
304550,5,Sakda,21-Feb-03,Water temperature
304895,5,Sakda,21-Feb-03,Water temperature
297909,5.4,Kohsoom,28-Feb-03,Water temperature
298401,10,Chai,28-Feb-03,Water temperature
299087,10,Chai,28-Feb-03,Water temperature
299755,10,Chai,28-Feb-03,Water temperature
300371,2,Somchair,28-Feb-03,Water temperature
300745,2.5,Busarakhan,28-Feb-03,Water temperature
292872,6.5,Boonsri,6-Mar-03,Water temperature
293491,6.9,Boonsri,6-Mar-03,Water temperature
294109,6.4,Boonsri,6-Mar-03,Water temperature
298435,14,Chai,19-Mar-03,Water temperature
299121,14,Chai,19-Mar-03,Water temperature
299789,14,Chai,19-Mar-03,Water temperature
292893,8.7,Boonsri,20-Mar-03,Water temperature
293512,8,Boonsri,20-Mar-03,Water temperature
294130,8.5,Boonsri,20-Mar-03,Water temperature
304245,10,Sakda,20-Mar-03,Water temperature
304584,10,Sakda,20-Mar-03,Water temperature
304929,10,Sakda,20-Mar-03,Water temperature
303178,10,Kannika,21-Mar-03,Water temperature
303539,10,Kannika,21-Mar-03,Water temperature
303886,10,Kannika,21-Mar-03,Water temperature
297945,12.5,Kohsoom,23-Mar-03,Water temperature
298469,16,Chai,29-Mar-03,Water temperature
299151,16,Chai,29-Mar-03,Water temperature
299818,16,Chai,29-Mar-03,Water temperature
300405,5.5,Somchair,30-Mar-03,Water temperature
300779,7,Busarakhan,30-Mar-03,Water temperature
292921,12,Boonsri,10-Apr-03,Water temperature
293539,11.5,Boonsri,10-Apr-03,Water temperature
294157,12,Boonsri,10-Apr-03,Water temperature
298499,10,Chai,20-Apr-03,Water temperature
299181,8,Chai,20-Apr-03,Water temperature
299847,10,Chai,20-Apr-03,Water temperature
292948,11.4,Boonsri,24-Apr-03,Water temperature
293566,11.8,Boonsri,24-Apr-03,Water temperature
294184,11.5,Boonsri,24-Apr-03,Water temperature
303210,13.5,Kannika,25-Apr-03,Water temperature
303570,13.5,Kannika,25-Apr-03,Water temperature
303918,13.5,Kannika,25-Apr-03,Water temperature
297979,16,Kohsoom,26-Apr-03,Water temperature
300437,12,Somchair,26-Apr-03,Water temperature
300811,13,Busarakhan,26-Apr-03,Water temperature
304277,13.5,Sakda,26-Apr-03,Water temperature
304616,13.5,Sakda,26-Apr-03,Water temperature
304961,13.5,Sakda,26-Apr-03,Water temperature
298531,8,Chai,27-Apr-03,Water temperature
299213,8,Chai,27-Apr-03,Water temperature
299879,8,Chai,27-Apr-03,Water temperature
292985,13.5,Boonsri,8-May-03,Water temperature
293603,13,Boonsri,8-May-03,Water temperature
294221,13.5,Boonsri,8-May-03,Water temperature
298562,20,Chai,18-May-03,Water temperature
299244,18,Chai,18-May-03,Water temperature
299910,20,Chai,18-May-03,Water temperature
303240,20,Kannika,21-May-03,Water temperature
303600,20,Kannika,21-May-03,Water temperature
303948,20,Kannika,21-May-03,Water temperature
293009,17.5,Boonsri,22-May-03,Water temperature
293627,17.5,Boonsri,22-May-03,Water temperature
294245,17.5,Boonsri,22-May-03,Water temperature
300467,18,Somchair,22-May-03,Water temperature
300841,18,Busarakhan,22-May-03,Water temperature
304307,19,Sakda,22-May-03,Water temperature
304646,19,Sakda,22-May-03,Water temperature
304991,19,Sakda,22-May-03,Water temperature
298021,20.5,Kohsoom,24-May-03,Water temperature
298593,20,Chai,25-May-03,Water temperature
299275,20,Chai,25-May-03,Water temperature
299941,20,Chai,25-May-03,Water temperature
293027,19,Boonsri,6-Jun-03,Water temperature
293645,18.2,Boonsri,6-Jun-03,Water temperature
294263,18.7,Boonsri,6-Jun-03,Water temperature
298620,18,Chai,13-Jun-03,Water temperature
299302,18,Chai,13-Jun-03,Water temperature
299968,18,Chai,13-Jun-03,Water temperature
293066,19.6,Boonsri,19-Jun-03,Water temperature
293684,19.3,Boonsri,19-Jun-03,Water temperature
294302,19.8,Boonsri,19-Jun-03,Water temperature
298061,24,Kohsoom,21-Jun-03,Water temperature
298657,21,Chai,21-Jun-03,Water temperature
299339,20,Chai,21-Jun-03,Water temperature
300005,21,Chai,21-Jun-03,Water temperature
303267,22,Kannika,26-Jun-03,Water temperature
303627,22,Kannika,26-Jun-03,Water temperature
303975,22,Kannika,26-Jun-03,Water temperature
304334,22.5,Sakda,26-Jun-03,Water temperature
304673,22.5,Sakda,26-Jun-03,Water temperature
305018,22.5,Sakda,26-Jun-03,Water temperature
300494,20,Somchair,28-Jun-03,Water temperature
300868,20,Busarakhan,28-Jun-03,Water temperature
298694,21,Chai,6-Jul-03,Water temperature
299376,20,Chai,6-Jul-03,Water temperature
300042,21,Chai,6-Jul-03,Water temperature
