id,Anionic value,location,sample date,measure
2178779,0,Chai,10-Nov-13,Anionic active surfactants
2179751,0,Chai,10-Nov-13,Anionic active surfactants
2180727,0,Chai,10-Nov-13,Anionic active surfactants
2161871,0.125,Boonsri,14-Nov-13,Anionic active surfactants
2162904,0.116,Boonsri,14-Nov-13,Anionic active surfactants
2163937,0.12,Boonsri,14-Nov-13,Anionic active surfactants
2175980,0,Tansanee,18-Nov-13,Anionic active surfactants
2188767,0,Kohsoom,21-Nov-13,Anionic active surfactants
2186920,0,Sakda,7-Dec-13,Anionic active surfactants
2164950,0,Somchair,9-Dec-13,Anionic active surfactants
2165899,0,Busarakhan,9-Dec-13,Anionic active surfactants
2188817,0,Kohsoom,12-Dec-13,Anionic active surfactants
2161957,0.271,Boonsri,14-Dec-13,Anionic active surfactants
2162990,0.25,Boonsri,14-Dec-13,Anionic active surfactants
2164023,0.26,Boonsri,14-Dec-13,Anionic active surfactants
2622845,0,Kannika,11-Jan-14,Anionic active surfactants
2623346,0,Kannika,11-Jan-14,Anionic active surfactants
2623848,0,Kannika,11-Jan-14,Anionic active surfactants
2624345,0,Sakda,17-Jan-14,Anionic active surfactants
2624842,0,Sakda,17-Jan-14,Anionic active surfactants
2625339,0,Sakda,17-Jan-14,Anionic active surfactants
2561144,0.23,Boonsri,23-Jan-14,Anionic active surfactants
2562456,0.21,Boonsri,23-Jan-14,Anionic active surfactants
2563551,0.24,Boonsri,23-Jan-14,Anionic active surfactants
2577837,0,Chai,23-Jan-14,Anionic active surfactants
2578833,0,Chai,23-Jan-14,Anionic active surfactants
2579827,0,Chai,23-Jan-14,Anionic active surfactants
2627343,0.11,Kohsoom,23-Jan-14,Anionic active surfactants
2564628,0,Somchair,24-Jan-14,Anionic active surfactants
2565616,0,Busarakhan,24-Jan-14,Anionic active surfactants
2561225,0.191,Boonsri,24-Feb-14,Anionic active surfactants
2562537,0.178,Boonsri,24-Feb-14,Anionic active surfactants
2563632,0.184,Boonsri,24-Feb-14,Anionic active surfactants
2627389,0.52,Kohsoom,28-Feb-14,Anionic active surfactants
2577932,0,Chai,8-Mar-14,Anionic active surfactants
2578928,0,Chai,8-Mar-14,Anionic active surfactants
2579922,0,Chai,8-Mar-14,Anionic active surfactants
2564712,0,Somchair,12-Mar-14,Anionic active surfactants
2565701,0,Busarakhan,12-Mar-14,Anionic active surfactants
2561293,0.123,Boonsri,15-Mar-14,Anionic active surfactants
2577995,0,Chai,19-Mar-14,Anionic active surfactants
2578991,0,Chai,19-Mar-14,Anionic active surfactants
2579985,0,Chai,19-Mar-14,Anionic active surfactants
2561329,0.12,Boonsri,20-Mar-14,Anionic active surfactants
2562596,0.116,Boonsri,20-Mar-14,Anionic active surfactants
2563691,0.122,Boonsri,20-Mar-14,Anionic active surfactants
2564773,0,Somchair,21-Mar-14,Anionic active surfactants
2565763,0,Busarakhan,21-Mar-14,Anionic active surfactants
2627435,0,Kohsoom,26-Mar-14,Anionic active surfactants
2622909,0,Kannika,3-Apr-14,Anionic active surfactants
2623410,0,Kannika,3-Apr-14,Anionic active surfactants
2623912,0,Kannika,3-Apr-14,Anionic active surfactants
2624409,0,Sakda,3-Apr-14,Anionic active surfactants
2624906,0,Sakda,3-Apr-14,Anionic active surfactants
2625403,0,Sakda,3-Apr-14,Anionic active surfactants
2564824,0,Somchair,6-Apr-14,Anionic active surfactants
2565812,0,Busarakhan,6-Apr-14,Anionic active surfactants
2578064,0,Chai,9-Apr-14,Anionic active surfactants
2579060,0,Chai,9-Apr-14,Anionic active surfactants
2580054,0,Chai,9-Apr-14,Anionic active surfactants
2561385,0.129,Boonsri,11-Apr-14,Anionic active surfactants
2562652,0.123,Boonsri,11-Apr-14,Anionic active surfactants
2563747,0.127,Boonsri,11-Apr-14,Anionic active surfactants
2561442,0.121,Boonsri,23-Apr-14,Anionic active surfactants
2562708,0.114,Boonsri,23-Apr-14,Anionic active surfactants
2563804,0.12,Boonsri,23-Apr-14,Anionic active surfactants
2627481,0.161,Kohsoom,23-Apr-14,Anionic active surfactants
2564901,0,Somchair,2-May-14,Anionic active surfactants
2565892,0,Busarakhan,2-May-14,Anionic active surfactants
2561499,0,Boonsri,16-May-14,Anionic active surfactants
2562764,0,Boonsri,16-May-14,Anionic active surfactants
2563858,0.1,Boonsri,16-May-14,Anionic active surfactants
2561552,0.121,Boonsri,22-May-14,Anionic active surfactants
2627527,0.17,Kohsoom,28-May-14,Anionic active surfactants
2622995,0,Kannika,12-Jun-14,Anionic active surfactants
2623498,0,Kannika,12-Jun-14,Anionic active surfactants
2624000,0,Kannika,12-Jun-14,Anionic active surfactants
2561608,0.25,Boonsri,14-Jun-14,Anionic active surfactants
2562824,0.2,Boonsri,14-Jun-14,Anionic active surfactants
2563918,0.23,Boonsri,14-Jun-14,Anionic active surfactants
2561661,0.2,Boonsri,21-Jun-14,Anionic active surfactants
2562876,0.17,Boonsri,21-Jun-14,Anionic active surfactants
2563971,0.21,Boonsri,21-Jun-14,Anionic active surfactants
2627574,0,Kohsoom,25-Jun-14,Anionic active surfactants
2576034,0,Tansanee,27-Jun-14,Anionic active surfactants
2561720,0.12,Boonsri,16-Jul-14,Anionic active surfactants
2562935,0.11,Boonsri,16-Jul-14,Anionic active surfactants
2564030,0.125,Boonsri,16-Jul-14,Anionic active surfactants
2561775,0.121,Boonsri,23-Jul-14,Anionic active surfactants
2562990,0.113,Boonsri,23-Jul-14,Anionic active surfactants
2564085,0.12,Boonsri,23-Jul-14,Anionic active surfactants
2627620,0,Kohsoom,23-Jul-14,Anionic active surfactants
2561814,0.125,Boonsri,1-Aug-14,Anionic active surfactants
2563029,0.121,Boonsri,1-Aug-14,Anionic active surfactants
2564124,0.128,Boonsri,1-Aug-14,Anionic active surfactants
2561886,0.126,Boonsri,27-Aug-14,Anionic active surfactants
2563101,0.122,Boonsri,27-Aug-14,Anionic active surfactants
2564196,0.125,Boonsri,27-Aug-14,Anionic active surfactants
2627666,0.233,Kohsoom,27-Aug-14,Anionic active surfactants
2624617,0,Sakda,6-Sep-14,Anionic active surfactants
2625114,0,Sakda,6-Sep-14,Anionic active surfactants
2625611,0,Sakda,6-Sep-14,Anionic active surfactants
2561932,0.126,Boonsri,10-Sep-14,Anionic active surfactants
2576111,0,Tansanee,14-Sep-14,Anionic active surfactants
2561985,0.215,Boonsri,17-Sep-14,Anionic active surfactants
2563170,0.208,Boonsri,17-Sep-14,Anionic active surfactants
2564265,0.212,Boonsri,17-Sep-14,Anionic active surfactants
2627712,0.222,Kohsoom,24-Sep-14,Anionic active surfactants
2562042,0.129,Boonsri,11-Oct-14,Anionic active surfactants
2624710,0,Sakda,15-Oct-14,Anionic active surfactants
2625207,0,Sakda,15-Oct-14,Anionic active surfactants
2625704,0,Sakda,15-Oct-14,Anionic active surfactants
2576146,0,Tansanee,17-Oct-14,Anionic active surfactants
2562100,0.102,Boonsri,23-Oct-14,Anionic active surfactants
2563256,0.112,Boonsri,23-Oct-14,Anionic active surfactants
2564351,0.107,Boonsri,23-Oct-14,Anionic active surfactants
2576179,0,Tansanee,25-Oct-14,Anionic active surfactants
2562139,0.12,Boonsri,31-Oct-14,Anionic active surfactants
2563295,0.121,Boonsri,31-Oct-14,Anionic active surfactants
2564389,0.122,Boonsri,31-Oct-14,Anionic active surfactants
2576210,0,Tansanee,7-Nov-14,Anionic active surfactants
2562179,0.25,Boonsri,12-Nov-14,Anionic active surfactants
2563335,0.198,Boonsri,12-Nov-14,Anionic active surfactants
2564429,0.232,Boonsri,12-Nov-14,Anionic active surfactants
2562217,0.125,Boonsri,19-Nov-14,Anionic active surfactants
2576241,0,Tansanee,22-Nov-14,Anionic active surfactants
2627803,0.152,Kohsoom,26-Nov-14,Anionic active surfactants
2562273,0.116,Boonsri,27-Nov-14,Anionic active surfactants
2563395,0.107,Boonsri,27-Nov-14,Anionic active surfactants
2564490,0.12,Boonsri,27-Nov-14,Anionic active surfactants
2576272,0,Tansanee,3-Dec-14,Anionic active surfactants
2562311,0.251,Boonsri,5-Dec-14,Anionic active surfactants
2576302,0.1846,Tansanee,10-Dec-14,Anionic active surfactants
2562361,0.101,Boonsri,11-Dec-14,Anionic active surfactants
2563456,0,Boonsri,11-Dec-14,Anionic active surfactants
2564551,0.105,Boonsri,11-Dec-14,Anionic active surfactants
2627849,0.221,Kohsoom,17-Dec-14,Anionic active surfactants
3443480,0,Kannika,8-Jan-15,Anionic active surfactants
3444032,0,Kannika,8-Jan-15,Anionic active surfactants
3444586,0,Kannika,8-Jan-15,Anionic active surfactants
3445134,0,Sakda,8-Jan-15,Anionic active surfactants
3445687,0,Sakda,8-Jan-15,Anionic active surfactants
3446238,0,Sakda,8-Jan-15,Anionic active surfactants
3380716,0.251,Boonsri,9-Jan-15,Anionic active surfactants
3381733,0.2,Boonsri,9-Jan-15,Anionic active surfactants
3382599,0.235,Boonsri,9-Jan-15,Anionic active surfactants
3395952,0,Chai,9-Jan-15,Anionic active surfactants
3438153,0,Chai,9-Jan-15,Anionic active surfactants
3439115,0,Chai,9-Jan-15,Anionic active surfactants
3384441,0,Busarakhan,16-Jan-15,Anionic active surfactants
3393899,0,Tansanee,22-Jan-15,Anionic active surfactants
3448429,0.171,Kohsoom,28-Jan-15,Anionic active surfactants
3393941,0,Tansanee,5-Feb-15,Anionic active surfactants
3396030,0,Chai,6-Feb-15,Anionic active surfactants
3438230,0,Chai,6-Feb-15,Anionic active surfactants
3439193,0,Chai,6-Feb-15,Anionic active surfactants
3384518,0,Busarakhan,14-Feb-15,Anionic active surfactants
3380827,0.126,Boonsri,18-Feb-15,Anionic active surfactants
3381811,0.123,Boonsri,18-Feb-15,Anionic active surfactants
3382677,0.128,Boonsri,18-Feb-15,Anionic active surfactants
3448471,0.1,Kohsoom,25-Feb-15,Anionic active surfactants
3443577,0,Kannika,12-Mar-15,Anionic active surfactants
3444129,0,Kannika,12-Mar-15,Anionic active surfactants
3444679,0,Kannika,12-Mar-15,Anionic active surfactants
3445231,0,Sakda,12-Mar-15,Anionic active surfactants
3445784,0,Sakda,12-Mar-15,Anionic active surfactants
3446335,0,Sakda,12-Mar-15,Anionic active surfactants
3396116,0,Chai,14-Mar-15,Anionic active surfactants
3438316,0,Chai,14-Mar-15,Anionic active surfactants
3439279,0,Chai,14-Mar-15,Anionic active surfactants
3384593,0,Busarakhan,15-Mar-15,Anionic active surfactants
3380908,0,Boonsri,19-Mar-15,Anionic active surfactants
3381892,0.115,Boonsri,19-Mar-15,Anionic active surfactants
3382758,0.121,Boonsri,19-Mar-15,Anionic active surfactants
3393983,0,Tansanee,20-Mar-15,Anionic active surfactants
3448513,0.105,Kohsoom,25-Mar-15,Anionic active surfactants
3394028,0,Tansanee,3-Apr-15,Anionic active surfactants
3380994,0.128,Boonsri,22-Apr-15,Anionic active surfactants
3448555,0.118,Kohsoom,22-Apr-15,Anionic active surfactants
3394070,0,Tansanee,14-May-15,Anionic active surfactants
3381058,0.114,Boonsri,15-May-15,Anionic active surfactants
3382001,0.11,Boonsri,15-May-15,Anionic active surfactants
3382867,0.116,Boonsri,15-May-15,Anionic active surfactants
3448594,0.309,Kohsoom,29-May-15,Anionic active surfactants
3394112,0,Tansanee,13-Jun-15,Anionic active surfactants
3381156,0.114,Boonsri,17-Jun-15,Anionic active surfactants
3382098,0,Boonsri,17-Jun-15,Anionic active surfactants
3382964,0.112,Boonsri,17-Jun-15,Anionic active surfactants
3448633,0.368,Kohsoom,25-Jun-15,Anionic active surfactants
3394154,0,Tansanee,10-Jul-15,Anionic active surfactants
3381226,0.116,Boonsri,16-Jul-15,Anionic active surfactants
3382168,0,Boonsri,16-Jul-15,Anionic active surfactants
3383034,0,Boonsri,16-Jul-15,Anionic active surfactants
3448675,0.395,Kohsoom,18-Jul-15,Anionic active surfactants
3394196,0,Tansanee,13-Aug-15,Anionic active surfactants
3381324,0.124,Boonsri,20-Aug-15,Anionic active surfactants
3382265,0.119,Boonsri,20-Aug-15,Anionic active surfactants
3383131,0.121,Boonsri,20-Aug-15,Anionic active surfactants
3448714,0,Kohsoom,22-Aug-15,Anionic active surfactants
3394238,0,Tansanee,5-Sep-15,Anionic active surfactants
3381385,0.128,Boonsri,9-Sep-15,Anionic active surfactants
3382326,0.119,Boonsri,9-Sep-15,Anionic active surfactants
3383192,0.124,Boonsri,9-Sep-15,Anionic active surfactants
3448756,0.447,Kohsoom,19-Sep-15,Anionic active surfactants
3396633,0,Chai,20-Sep-15,Anionic active surfactants
3438831,0,Chai,20-Sep-15,Anionic active surfactants
3439797,0,Chai,20-Sep-15,Anionic active surfactants
3385100,0,Busarakhan,22-Sep-15,Anionic active surfactants
3443849,0,Kannika,24-Sep-15,Anionic active surfactants
3444402,0,Kannika,24-Sep-15,Anionic active surfactants
3444950,0,Kannika,24-Sep-15,Anionic active surfactants
3445503,0,Sakda,25-Sep-15,Anionic active surfactants
3446055,0,Sakda,25-Sep-15,Anionic active surfactants
3446609,0,Sakda,25-Sep-15,Anionic active surfactants
3394282,0,Tansanee,17-Oct-15,Anionic active surfactants
3381493,0.129,Boonsri,21-Oct-15,Anionic active surfactants
3382411,0.12,Boonsri,21-Oct-15,Anionic active surfactants
3383277,0.125,Boonsri,21-Oct-15,Anionic active surfactants
3448799,0.461,Kohsoom,24-Oct-15,Anionic active surfactants
3381567,0.108,Boonsri,11-Nov-15,Anionic active surfactants
3394325,0,Tansanee,14-Nov-15,Anionic active surfactants
3448841,0.409,Kohsoom,14-Nov-15,Anionic active surfactants
3443940,0,Kannika,19-Nov-15,Anionic active surfactants
3444494,0,Kannika,19-Nov-15,Anionic active surfactants
3445042,0,Kannika,19-Nov-15,Anionic active surfactants
3445595,0,Sakda,19-Nov-15,Anionic active surfactants
3446146,0,Sakda,19-Nov-15,Anionic active surfactants
3446701,0,Sakda,19-Nov-15,Anionic active surfactants
3394367,0,Tansanee,4-Dec-15,Anionic active surfactants
3381669,0.103,Boonsri,9-Dec-15,Anionic active surfactants
3382535,0,Boonsri,9-Dec-15,Anionic active surfactants
3383401,0,Boonsri,9-Dec-15,Anionic active surfactants
3448883,0.48,Kohsoom,12-Dec-15,Anionic active surfactants
3278080,0.113,Boonsri,8-Jan-16,Anionic active surfactants
3279118,0,Boonsri,8-Jan-16,Anionic active surfactants
3280023,0.121,Boonsri,8-Jan-16,Anionic active surfactants
3280929,0,Somchair,14-Jan-16,Anionic active surfactants
3281935,0,Busarakhan,14-Jan-16,Anionic active surfactants
3293552,0,Chai,16-Jan-16,Anionic active surfactants
3294551,0,Chai,16-Jan-16,Anionic active surfactants
3295857,0,Chai,16-Jan-16,Anionic active surfactants
3282923,0,Decha,21-Jan-16,Anionic active surfactants
3305123,0.465,Kohsoom,23-Jan-16,Anionic active surfactants
3280991,0,Somchair,6-Feb-16,Anionic active surfactants
3281995,0,Busarakhan,6-Feb-16,Anionic active surfactants
3300258,0,Kannika,11-Feb-16,Anionic active surfactants
3300822,0,Kannika,11-Feb-16,Anionic active surfactants
3301389,0,Kannika,11-Feb-16,Anionic active surfactants
3301955,0,Sakda,11-Feb-16,Anionic active surfactants
3302490,0,Sakda,11-Feb-16,Anionic active surfactants
3303025,0,Sakda,11-Feb-16,Anionic active surfactants
3283501,0,Achara,12-Feb-16,Anionic active surfactants
3278186,0.149,Boonsri,17-Feb-16,Anionic active surfactants
3279213,0.14,Boonsri,17-Feb-16,Anionic active surfactants
3280118,0.164,Boonsri,17-Feb-16,Anionic active surfactants
3291438,0,Tansanee,17-Feb-16,Anionic active surfactants
3282967,0,Decha,18-Feb-16,Anionic active surfactants
3305165,0.449,Kohsoom,20-Feb-16,Anionic active surfactants
3291475,0,Tansanee,26-Feb-16,Anionic active surfactants
3300305,0,Kannika,11-Mar-16,Anionic active surfactants
3300869,0,Kannika,11-Mar-16,Anionic active surfactants
3301436,0,Kannika,11-Mar-16,Anionic active surfactants
3278270,0.186,Boonsri,17-Mar-16,Anionic active surfactants
3279284,0.154,Boonsri,17-Mar-16,Anionic active surfactants
3280189,0.193,Boonsri,17-Mar-16,Anionic active surfactants
3283007,0,Decha,18-Mar-16,Anionic active surfactants
3291512,0,Tansanee,20-Mar-16,Anionic active surfactants
3305208,0.453,Kohsoom,20-Mar-16,Anionic active surfactants
3293767,0,Chai,1-Apr-16,Anionic active surfactants
3294834,0,Chai,1-Apr-16,Anionic active surfactants
3296072,0,Chai,1-Apr-16,Anionic active surfactants
3300353,0,Kannika,1-Apr-16,Anionic active surfactants
3300917,0,Kannika,1-Apr-16,Anionic active surfactants
3301484,0,Kannika,1-Apr-16,Anionic active surfactants
3291550,0,Tansanee,2-Apr-16,Anionic active surfactants
3281184,0,Somchair,8-Apr-16,Anionic active surfactants
3282185,0,Busarakhan,8-Apr-16,Anionic active surfactants
3283054,0,Decha,15-Apr-16,Anionic active surfactants
3283581,0,Achara,16-Apr-16,Anionic active surfactants
3278366,0.149,Boonsri,28-Apr-16,Anionic active surfactants
3279369,0.165,Boonsri,28-Apr-16,Anionic active surfactants
3280274,0.179,Boonsri,28-Apr-16,Anionic active surfactants
3305251,0.467,Kohsoom,29-Apr-16,Anionic active surfactants
3300400,0,Kannika,13-May-16,Anionic active surfactants
3300964,0,Kannika,13-May-16,Anionic active surfactants
3301531,0,Kannika,13-May-16,Anionic active surfactants
3302090,0,Sakda,13-May-16,Anionic active surfactants
3302625,0,Sakda,13-May-16,Anionic active surfactants
3303160,0,Sakda,13-May-16,Anionic active surfactants
3291587,0,Tansanee,14-May-16,Anionic active surfactants
3283098,0.142,Decha,19-May-16,Anionic active surfactants
3278452,0.211,Boonsri,28-May-16,Anionic active surfactants
3279443,0.164,Boonsri,28-May-16,Anionic active surfactants
3280348,0.223,Boonsri,28-May-16,Anionic active surfactants
3305294,0.498,Kohsoom,28-May-16,Anionic active surfactants
3300448,0,Kannika,3-Jun-16,Anionic active surfactants
3301012,0,Kannika,3-Jun-16,Anionic active surfactants
3301579,0,Kannika,3-Jun-16,Anionic active surfactants
3283662,0,Achara,11-Jun-16,Anionic active surfactants
3291623,0,Tansanee,13-Jun-16,Anionic active surfactants
3278525,0.153,Boonsri,16-Jun-16,Anionic active surfactants
3279505,0.138,Boonsri,16-Jun-16,Anionic active surfactants
3280410,0.176,Boonsri,16-Jun-16,Anionic active surfactants
3283142,0,Decha,19-Jun-16,Anionic active surfactants
3305337,0.492,Kohsoom,19-Jun-16,Anionic active surfactants
3300495,0,Kannika,1-Jul-16,Anionic active surfactants
3301059,0,Kannika,1-Jul-16,Anionic active surfactants
3301626,0,Kannika,1-Jul-16,Anionic active surfactants
3294011,0,Chai,2-Jul-16,Anionic active surfactants
3295163,0,Chai,2-Jul-16,Anionic active surfactants
3296316,0,Chai,2-Jul-16,Anionic active surfactants
3302181,0,Sakda,8-Jul-16,Anionic active surfactants
3302716,0,Sakda,8-Jul-16,Anionic active surfactants
3303251,0,Sakda,8-Jul-16,Anionic active surfactants
3281430,0,Somchair,14-Jul-16,Anionic active surfactants
3282428,0,Busarakhan,14-Jul-16,Anionic active surfactants
3283186,0,Decha,17-Jul-16,Anionic active surfactants
3278624,0.121,Boonsri,21-Jul-16,Anionic active surfactants
3279604,0.105,Boonsri,21-Jul-16,Anionic active surfactants
3280509,0.141,Boonsri,21-Jul-16,Anionic active surfactants
3305380,0.44,Kohsoom,23-Jul-16,Anionic active surfactants
3300543,0,Kannika,7-Aug-16,Anionic active surfactants
3301107,0,Kannika,7-Aug-16,Anionic active surfactants
3301674,0,Kannika,7-Aug-16,Anionic active surfactants
3291694,0,Tansanee,12-Aug-16,Anionic active surfactants
3283241,0,Decha,19-Aug-16,Anionic active surfactants
3283744,0,Achara,20-Aug-16,Anionic active surfactants
3278709,0.142,Boonsri,21-Aug-16,Anionic active surfactants
3279689,0.12,Boonsri,21-Aug-16,Anionic active surfactants
3280594,0.143,Boonsri,21-Aug-16,Anionic active surfactants
3305424,0.421,Kohsoom,21-Aug-16,Anionic active surfactants
3300590,0,Kannika,16-Sep-16,Anionic active surfactants
3301155,0,Kannika,16-Sep-16,Anionic active surfactants
3301722,0,Kannika,16-Sep-16,Anionic active surfactants
3283288,0,Decha,17-Sep-16,Anionic active surfactants
3278808,0.188,Boonsri,22-Sep-16,Anionic active surfactants
3279787,0.168,Boonsri,22-Sep-16,Anionic active surfactants
3280692,0.204,Boonsri,22-Sep-16,Anionic active surfactants
3305467,0.435,Kohsoom,22-Sep-16,Anionic active surfactants
3302316,0,Sakda,1-Oct-16,Anionic active surfactants
3302851,0,Sakda,1-Oct-16,Anionic active surfactants
3303386,0,Sakda,1-Oct-16,Anionic active surfactants
3300638,0,Kannika,2-Oct-16,Anionic active surfactants
3301203,0,Kannika,2-Oct-16,Anionic active surfactants
3301770,0,Kannika,2-Oct-16,Anionic active surfactants
3294287,0,Chai,8-Oct-16,Anionic active surfactants
3295528,0,Chai,8-Oct-16,Anionic active surfactants
3296592,0,Chai,8-Oct-16,Anionic active surfactants
3283330,0,Decha,14-Oct-16,Anionic active surfactants
3281698,0,Somchair,15-Oct-16,Anionic active surfactants
3282695,0,Busarakhan,15-Oct-16,Anionic active surfactants
3278890,0,Boonsri,20-Oct-16,Anionic active surfactants
3279858,0,Boonsri,20-Oct-16,Anionic active surfactants
3280763,0,Boonsri,20-Oct-16,Anionic active surfactants
3291768,0,Tansanee,21-Oct-16,Anionic active surfactants
3305510,0.446,Kohsoom,21-Oct-16,Anionic active surfactants
3283826,0,Achara,22-Oct-16,Anionic active surfactants
3300686,0,Kannika,11-Nov-16,Anionic active surfactants
3301252,0,Kannika,11-Nov-16,Anionic active surfactants
3301819,0,Kannika,11-Nov-16,Anionic active surfactants
3291805,0,Tansanee,12-Nov-16,Anionic active surfactants
3278970,0.219,Boonsri,17-Nov-16,Anionic active surfactants
3305554,0.445,Kohsoom,18-Nov-16,Anionic active surfactants
3283379,0.11,Decha,20-Nov-16,Anionic active surfactants
3300732,0,Kannika,2-Dec-16,Anionic active surfactants
3301299,0,Kannika,2-Dec-16,Anionic active surfactants
3301866,0,Kannika,2-Dec-16,Anionic active surfactants
3291840,0,Tansanee,8-Dec-16,Anionic active surfactants
3279047,0.134,Boonsri,10-Dec-16,Anionic active surfactants
3279952,0.116,Boonsri,10-Dec-16,Anionic active surfactants
3280857,0.125,Boonsri,10-Dec-16,Anionic active surfactants
3283903,0,Achara,10-Dec-16,Anionic active surfactants
3305597,0.444,Kohsoom,12-Dec-16,Anionic active surfactants
3283417,0,Decha,16-Dec-16,Anionic active surfactants
